level_1,level_2,level_3,timestamp,author,speech
,,,1000,ANNOTATION,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Datuk Datu Nasrun bin Datu Mansur [Silam],"minta Perdana Menteri
menyatakan, berkenaan keputusan yang telah dibuat oleh ESSCOM untuk merobohkan
kawasan perkampungan atas air di Parlimen Silam, adakah kerajaan telah mengkaji kesan
terhadap perubahan demografi yang akan berlaku di kawasan bandar, terutamanya
golongan bumiputera yang akan dipindahkan dari kawasan bandar ke kawasan pedalaman."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Menteri di Jabatan Perdana Menteri [Dato' Seri Shahidan bin Kassim],"Tuan
Yang di-Pertua, sehingga kini kerajaan belum membuat sebarang keputusan untuk
merobohkan kawasan perkampungan air di Parlimen Silam, Lahad Datu, Sabah
sebagaimana yang dibangkitkan oleh Yang Berhormat Silam. Ini adalah kerana kerajaan
sedia maklum bahawa sebarang keputusan yang akan dibuat perlu mengambil kira
pelbagai aspek seperti kesejahteraan, keselesaan rakyat serta kesesuaian penempatan
baru.
Kerajaan walau bagaimanapun berpandangan bahawa kesejahteraan dan
keselesaan rakyat termasuk mereka yang mendiami perkampungan air di Sabah perlu
ditingkatkan dari aspek keselesaan, kemudahan infrastruktur dan sebagainya. Untuk itu
kerajaan telah menubuhkan Jawatankuasa Menangani Isu Penempatan Semula Kampung
Air pada bulan Mei 2013, dan tiga *pilot project* telah dipilih iaitu Kampung Simunul, bancian
2,356 rumah, Semporna dilaksanakan pada 30 Julai sehingga 1 Ogos 2013. Sesi
penerangan telah pun diberikan kepada penduduk yang melibatkan rumah 1,371, warga
negara 815 bukan negara, terdapat 19,000 orang penduduk di sana. Kampung Bedisi
Sandakan bancian akan bermula pada bulan November 2013 yang melibatkan Kampung
Bahagia, Kampung Melinau Laut dan Darat, Kampung Cahaya Baru dan Kampung
Muhibah. Sejumlah 3,164 buah rumah dengan 12,501 penduduk, Kampung Puyut, Lahad
Datu peringkat persediaan dan perancangan. Kampung-kampung lain, masih lagi di
peringkat perancangan."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Datuk Datu Nasrun bin Datu Mansur [Silam],"Terima kasih Tuan Yang di-
Pertua. Penduduk di Pantai Timur Sabah amat berterima kasih sebab Yang Amat
Berhormat atau pun kerajaan khasnya Perdana Menteri Malaysia telah mengambil tindakan
yang tegas dalam menangani pencerobohan di Pantai Timur Sabah. Tuan Yang di-Pertua,
kita sedia maklum bahawa Pantai Timur Sabah begitu luas perairannya dan pantainya
panjang. Memang tentu sekali banyak masalah yang dihadapi oleh pihak keselamatan.
Dalam pada itu saya ingin bertanya sama ada adakah kerajaan bercadang untuk
membina lebih banyak lagi pos keselamatan, kawalan keselamatan di sepanjang pantai ini
untuk mengawal keadaan keselamatan di Pantai Timur Sabah? Sekian, terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Dato' Seri Shahidan bin Kassim,"Tuan Yang di-Pertua, pada masa sekarang kita
ada 82 pos kawalan yang terdiri daripada PDRM sebanyak 50, ATM 32 pos. Untuk
makluman, 82 pos kawalan ini boleh kata hampir semua rosak. Sekarang sedang diperbaiki
dan *insya-Allah* dalam masa yang terdekat kita akan perbaiki semua pos-pos kawalan.
Kalau sekiranya ada keperluan untuk pos kawalan dibina di tempat baru, kita juga akan
berbuat demikian.
Untuk pengetahuan Yang Berhormat juga, sejak ESSCOM masuk ke sana, kita
boleh katakan bahawa tidak ada kes-kes yang berlaku pada masa yang lepas, di mana
pergerakan masuk dan keluar di sempadan Malaysia itu nampak begitu bebas tetapi
sekarang kalau kita katakan tidak ada bot yang terlintas masuk tanpa pandangan daripada
pihak berkuasa keselamatan."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Laksamana Pertama (B) Haji Mohamad Imran bin Abd Hamid [Lumut],"Tuan Yang di-Pertua, ESSCOM diperuntukkan sebanyak RM78 juta bagi peruntukan
Perbelanjaan Mengurus tahun 2014. Bolehkah Yang Berhormat Menteri maklumkan kepada
Dewan ini, berapa banyak kah peruntukan yang akan diletakkan untuk membina rumah-
rumah sebagaimana dirancang untuk orang-orang yang tinggal di kampung air, suruh
berpindah ke daratan? Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Dato' Seri Shahidan bin Kassim,"Terima kasih kepada soalan Yang Berhormat.
Rumah-rumah yang akan dipindahkan seperti yang telah saya sebutkan tadi, semuanya
akan diuruskan oleh Jabatan Perumahan Negara, ia tidak termasuk di bawah ESSCOM.
ESSCOM akan mencadangkan tempat-tempat yang harus kita pindah dan Jabatan
Perumahan Negara akan membina. Jadi, peruntukan mengurus yang diberi kepada
ESSCOM itu ialah khusus untuk mengurus dan yang lain-lain itu akan diuruskan mengikut
agensi-agensi yang terlibat dalam keselamatan dan juga keselesaan penduduk di sana."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1000,Tuan Ahmad Marzuk bin Shaary [Bachok],"minta Menteri Pertanian dan Industri
Asas Tani menyatakan, apakah alasan subsidi baja padi disekat kepada penanam padi di
mukim-mukim dalam Parlimen Bachok. Apakah pemantauan dibuat oleh kerajaan terhadap
penghulu, Pengerusi Majlis Pembangunan Pertanian Parlimen, Pejabat Pertubuhan
Peladang dan mana-mana pegawai yang menyalah guna kuasa dalam pemberian subsidi
baja padi."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1010,Timbalan Menteri Pertanian dan Industri Asas Tani [Dato’ Haji Tajuddin bin Abdul Rahman],"*Bismillahi Rahmani Rahim. Assalamualaikum warahmatullahi
wabarakatuh.* Terima kasih kepada Tuan Yang di-Pertua dan juga kepada Yang Berhormat
Bachok yang telah mengemukakan soalan. Untuk makluman Yang Berhormat Bachok dan
juga Ahli Dewan, kerajaan kita mempunyai dasar yang jelas iaitu memberi bantuan kepada
semua pengusaha tani tanaman padi di seluruh negara. Pada ketika ini mengikut angkanya
321,660 hektar kawasan padi yang melibatkan 288,000 pengusaha padi.
Semua, tidak kira daripada negeri mana sekali pun atau kawasan. Saya ingin juga
menggariskan secara ringkas kerajaan memberi peruntukan sebanyak RM2 bilion lebih,
bantuan-bantuan kepada pengusaha-pengusaha tanaman padi. Tuan Yang di-Pertua, *more
than RM2 billion*. Begitu banyak sekali. Pecahannya daripada itu skim beras padi sahaja
yang sejak tahun 1979 berjumlah sebanyak RM465 juta yang diberi bantuan dalam bentuk
skim beras dan padi Kerajaan Persekutuan.
Selain itu, skim yang kedua ialah Skim Insentif Pengeluaran Padi yang telah
melibatkan peruntukan yang begitu banyak juga iaitu hampir kepada RM500 juta. Lain-lain
insentif yang diberi oleh kerajaan atau bantuan ialah insentif benih padi, insentif
peningkatan hasil, skim subsidi harga padi dan sebagainya yang berjumlah RM528 juta.
Jadi semua sekali kerajaan memberi bantuan sebanyak RM2 bilion termasuk di kawasan
Bachok. Persoalannya sekarang yang dibawa oleh Yang Berhormat Bachok ialah terdapat
beberapa orang pengusaha tanaman padi di kawasan Bachok yang tidak dapat bantuan
baja. Kita telah menyelidik.
Masalah yang timbul ialah hanya sebilangan kecil daripada mereka ini,
permohonan-permohonannya tidak dapat pengesahan daripada JKKP dan juga tidak
mendapat kelulusan daripada Jawatankuasa Penapis Subsidi Baja Pertubuhan Peladang
Kawasan disebabkan tidak lengkap borang-borang yang diisi itu mengikut laporan yang
saya terima. Kenapa tidak lengkap? Itu kita kurang pasti. Terima kasih Tuan Yang di-
Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1010,Tuan Ahmad Marzuk bin Shaary [Bachok],"Terima kasih Tuan Yang di-Pertua.
Terima kasih kepada Yang Berhormat Timbalan Menteri yang telah memberi jawapan. Saya
merujuk kepada laporan bertajuk *Accessing Food Security: A Micro Study of 24 Villages in
Malaysia* yang dikeluarkan oleh *ERA Consumer Malaysia* yang menyebut bahawa
kebanyakan petani di Malaysia ini menjadi mangsa permainan politik. Ini termasuk juga apa
yang saya kemukakan pada Yang Berhormat Menteri. Dalam Laporan Audit 2012 juga ada
menyebut tentang stok baja yang tidak disahkan, buku stok baja yang tidak disahkan
secara mingguan dan juga tidak diselenggarakan secara harian. Saya hendak sebut
tentang bajet negeri Kelantan yang setiap tahun terpaksa memperuntukkan sejumlah wang
tidak kurang daripada RM1.5 juta untuk subsidi baja. Ini juga sebagai salah satu bukti yang
jelas bahawa adanya di sana mereka yang dipinggirkan daripada mendapat subsidi baja
kerana pelbagai alasan.
Yang Berhormat Menteri sebut tadi kerana borang tidak lengkap. Akan tetapi
takkanlah kerana borang tidak lengkap sampai satu musim sebahagian petani di Bachok
terlepas daripada menanam padi. Ada beberapa petani dan saya boleh kemukakan bukti
kepada pihak kementerian. Soalan saya adakah pihak kementerian boleh bekerjasama dan
bersetuju untuk bekerjasama dengan SPRM untuk meneliti tatacara pemberian subsidi baja
sebagaimana peruntukan seksyen 7(C), Akta Suruhanjaya Pencegahan Rasuah iaitu
meneliti amalan sistem tatacara badan-badan awam untuk memudahkan penemuan
kesalahan di bawah Akta SPRM dan bagi kajian semula amalan tersebut."
