level_1,level_2,level_3,timestamp,author,speech
,,,10.00 pagi.,ANNOTATION,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
WAKTU PERTANYAAN-PERTANYAAN MENTERI,,,10.00 pagi.,Tuan Yang di-Pertua,"Assalamualaikum warahmatullahi wabarakatuh dan salam
sejahtera. Saya jemput Yang Berhormat Bayan Baru, Tuan Sim Tze Tzin."
WAKTU PERTANYAAN-PERTANYAAN MENTERI,1.,,10.00 pagi.,Tuan Sim Tze Tzin [Bayan Baru],"minta  Perdana Menteri menyatakan apakah
implikasi kepada ekonomi negara dengan komitmen pelaburan oleh Amazon Web Services
yang bernilai RM25.5 bilion menjelang tahun 2037. Pada masa yang sama, Tesla juga telah
menyatakan komitmen pelaburan ke Malaysia. Bagaimanakah perancangan selanjutnya oleh
kerajaan bagi memastikan lebih banyak pelaburan berkualiti tinggi dapat masuk ke Malaysia."
WAKTU PERTANYAAN-PERTANYAAN MENTERI,1.,,10.00 pagi.,Perdana Menteri dan Menteri Kewangan [Dato' Seri Anwar bin Ibrahim],"Terima
kasih. Amazon Web Services (AWS) ini telah mengambil keputusan untuk melabur RM25.5
bilion menjelang tahun 2037. Pengumuman ini akan memberikan dampak yang tinggi kerana
menambah keyakinan dan kerana AWS ini dipelawa oleh kebanyakan negara ASEAN dan
memilih Malaysia, bermakna menambah keyakinan dan akan memangkinkan kemasukan
beberapa pelabur baharu dari Barat dan Timur. Kita akan tentu memesatkan program dan
menjuruskan dengan perundingan untuk memulakan dalam kadar yang segera pada
pertengahan tahun ini.
Ini juga memberi peluang perniagaan tempatan kerana ia melibatkan satu
pendekatan yang lebih canggih iaitu Cloud yang berpangkalan di Malaysia. Ia juga akan
mewujudkan peluang pekerjaan berpengetahuan tinggi yang boleh menjadikan fokus
pelaburan sekarang ini. Hal ini juga sesuai dengan dasar pelaburan baharu dengan
penubuhan jawatankuasa pelaburan Malaysia, Jawatankuasa Nasional Mengenai Pelaburan.
Kita juga memanfaatkan PEMUDAH untuk diperkasa dan mempercepatkan supaya
iklim pelaburan itu tidak tertakluk kepada satu tetapi diperluaskan terutama dalam bidang-
bidang pendigitalan dan teknologi maklumat yang dianggap sebagai pendekatan baharu yang
akan diumumkan dalam Pelan Induk Perindustrian Baharu 2030 yang akan dibentangkan
pada suku ketiga tahun 2023.
Akan tetapi, untuk mendapatkan pelaburan tambahan Tuan Yang di-Pertua, kita
harus ada beberapa langkah baharu, termasuk menambah baik dasar-dasar semasa dan
mempercepat proses yang disebut ease of doing business, kerana masih lagi lambat proses
kelulusan yang berlaku di negara kita. Keduanya, melaksanakan pendekatan berfokus dan
memberdayakan ekosistem. Ketiga, perkongsian pintar.
Berikutnya, memanfaatkan perjanjian perdagangan bebas (FTA). Sebanyak 70
peratus daripada pelaburan dalam negeri ini dan dari luar itu sebenarnya bergantung pada
kelicinan, pematerian perundingan Perjanjian Perkongsian Ekonomi Komprehensif Serantau
(RCEP) dan juga FTA. Kemudian, tentu MIDA dan juga MITI akan teruskan misi
perdagangan dan meneruskan rangkaian perbekalan.
Akan tetapi, khususnya dalam konteks AWS dan Tesla Tuan Yang di-Pertua, saya
harus jelaskan. Rundingan itu sejak tahun 2019. Disember 2019 dimulakan rundingan dan
diteruskan dan Amazon menunggu sehingga mereka percaya kepada satu pentadbiran politik
yang stabil dengan dasar dan arahan yang jelas. Hal ini yang menyebabkan akhirnya mereka
menghubungi kami dan menyatakan kerana politik yang stabil dan dasar ekonomi yang jelas,
menyebabkan Amazon memilih Malaysia sebagai pangkalan mereka."
WAKTU PERTANYAAN-PERTANYAAN MENTERI,1.,,10.00 pagi.,Tuan Yang di-Pertua,Yang Berhormat Bayan Baru.
WAKTU PERTANYAAN-PERTANYAAN MENTERI,1.,,10.00 pagi.,Tuan Sim Tze Tzin [Bayan Baru],"Soalan tambahan. Bukan senang untuk
mendapat pelaburan yang begitu raksasa masuk ke Malaysia sebegini. Jadi, pelaburan AWS
dan Tesla adalah a vote of confidence atau undi percaya oleh pelabur asing kepada Kerajaan
Perpaduan."
WAKTU PERTANYAAN-PERTANYAAN MENTERI,1.,,10.00 pagi.,ANNOTATION,[Tepuk]
WAKTU PERTANYAAN-PERTANYAAN MENTERI,1.,,10.00 pagi.,Tuan Sim Tze Tzin [Bayan Baru],"Bagaimanakah pendekatan Kerajaan Perpaduan berbeza daripada
pentadbiran yang dahulu untuk menarik dan menggalakkan pelaburan berkualiti? Berapakah
jumlah pekerjaan berkualiti yang bakal dicipta buat anak muda Malaysia? Sekian, terima
kasih."
WAKTU PERTANYAAN-PERTANYAAN MENTERI,1.,,10.00 pagi.,Tuan Yang di-Pertua,"Silakan, Yang Amat Berhormat Perdana Menteri."
WAKTU PERTANYAAN-PERTANYAAN MENTERI,1.,,10.00 pagi.,Dato' Seri Anwar bin Ibrahim,"Tuan Yang di-Pertua, ini daripada maklumat Amazon
sendiri. Mereka memilih kerana mereka yakin politik stabil, pimpinan dengan pengarahan dan
dasar ekonomi yang jelas. Akan tetapi, cara kita dekati adalah jelas; ia harus telus, tidak ada
rundingan yang melibatkan mana-mana ejen yang kita pilih. Tidak ada rundingan melalui
beberapa buah syarikat tempatan yang kita pilih. Kita mengatakan mereka harus pilih cara
telus dan bebas dengan syarat mengikuti peraturan-peraturan yang ditetapkan dan ini
membantu."
