level_1,level_2,level_3,raw_timestamp,timestamp,author,speech
,,,10.00 pagi,1000,ANNOTATION,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
PEMASYHURAN TUAN YANG DI-PERTUA,"MENJUNJUNG KASIH PERTABALAN SERI
PADUKA BAGINDA YANG DI-PERTUAN AGONG",,10.00 pagi,1000,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat, Dewan yang mulia ini
bersidang semula pada hari ini Selasa, 25 April 2017 setelah bercuti umum sehari,
bersempena Istiadat Pertabalan Ke Bawah Duli Yang Maha Mulia Seri Paduka Baginda
Yang di-Pertuan Agong, Sultan Muhammad V, sebagai Seri Paduka Baginda Yang di-
Pertuan Agong ke-15.
Pertabalan Baginda yang berlangsung dengan penuh istiadat di Balairung Seri
Istana Negara Malaysia telah selamat disempurnakan semalam mengikut tradisi
Kesultanan Melayu pada suatu tarikh yang signifikan bagi masyarakat dunia Islam yang
menyambut Israk Mikraj pada tarikh yang sama.
Sebagai Ahli Dewan, marilah kita bersama-sama memberi isi dan makna
kepada Titah Baginda yang menggariskan peri pentingnya nilai akhlak, moral dan etika
yang baik serta keperluan untuk kita menyedari tanggungjawab pada negara dan menjadi
insan yang mulia dan luhur serta berilmu dan berpekerti tinggi.
Semoga Tuhan Yang Maha Kuasa melanjutkan usia Baginda, serta memberi
taufik dan hidayah untuk Baginda mencerminkan prinsip keadilan dan kesaksamaan
sepanjang pemerintahan bagi memakmurkan dan menyejahterakan rakyat Malaysia
yang berbilang kaum.
Daulat Tuanku! Daulat Tuanku! Daulat Tuanku!..."
PEMASYHURAN TUAN YANG DI-PERTUA,"MENJUNJUNG KASIH PERTABALAN SERI
PADUKA BAGINDA YANG DI-PERTUAN AGONG",,10.00 pagi,1000,ANNOTATION,[Tepuk]
PEMASYHURAN TUAN YANG DI-PERTUA,MENGANGKAT SUMPAH DI LUAR DEWAN,,10.00 pagi,1000,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat, mengikut peruntukan Majlis
Mesyuarat 4(3), saya dengan ini memberitahu Majlis iaitu Ahli-ahli Yang Berhormat yang
berikut telah mengangkat sumpah semasa di luar Majlis Mesyuarat Dewan Negara,
mengikut Jadual Keenam, dalam Perlembagaan Persekutuan pada tarikh yang
dinyatakan seperti berikut:
**Pada 21 April 2017:**
1. Yang Berhormat Senator Dato’ Lee Chee Leong;
2. Yang Berhormat Senator Datuk Hamzah bin Mohd. Kasim;
3. Yang Berhormat Senator Dato’ Haji Mohd Salim bin Sharif @ Mohd
Sharif; dan
4. Yang Berhormat Senator Datuk Chong Sin Woon."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1. Dato' Haji Mohd Suhaimi bin Abdullah minta Menteri Dalam Negeri,,10.00 pagi,1000,,"menyatakan, apakah standard penapisan ke atas filem-filem luar dan tempatan, yang
berunsur lucah dan negatif yang ditayangkan di kaca televisyen, di pawagam dan di
laman sesawang."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1. Dato' Haji Mohd Suhaimi bin Abdullah minta Menteri Dalam Negeri,,10.00 pagi,1000,Timbalan Menteri Dalam Negeri [Datuk Nur Jazlan bin Mohamed],"Terima
kasih Tuan Yang di-Pertua. Untuk makluman Ahli Yang Berhormat, Kementerian Dalam
Negeri bertanggungjawab menetapkan dasar dan peraturan penapisan filem-filem luar
dan tempatan bagi menghindarkan filem yang berunsur lucah dan negatif.
Sehubungan itu, saya memohon untuk menjawab soalan tersebut bersekali
dengan pertanyaan Yang Berhormat Dr. Mohd Nor bin Haji Monutty di nombor 28
berhubung dengan syarat penapisan filem oleh Lembaga Penapis Filem (LPF).
LPF melaksanakan tugas penapisan filem berdasarkan kepada peruntukan
undang-undang iaitu Akta Penapisan Filem 2002. Di samping itu, LPF menonton tapis
dan menilai sesebuah filem berdasarkan kepada Garis Panduan Penapisan Filem
Kementerian Dalam Negeri yang menggariskan empat aspek utama iaitu:
(i) keselamatan dan ketenteraman awam;
(ii) keagamaan;
(iii) sosiobudaya;
(iv) ketertiban dan ketatasusilaan.
Pada dasarnya, tayangan sebarang filem lucah adalah dilarang sama sekali
kerana bertentangan dengan aspek keagamaan, sosiobudaya dan ketertiban serta
ketatasusilaan. Seksyen 5, Akta Penapisan Filem 2002 menetapkan tiada seorang pun
boleh ada atau menyebabkan dirinya ada dalam milikan, jagaan, kawalan dan
pemunyaannya, menyebarkan, menayangkan, mengedarkan, mempamerkan, membuat,
mengeluarkan, menjual atau menyewakan apa-apa filem atau bahan publisiti filem yang
lucah atau yang selainnya bertentangan dengan kesopanan awam.
Mana-mana orang yang melakukan kesalahan tersebut boleh didenda tidak
kurang daripada RM10,000 dan tidak lebih daripada RM50,000 atau dipenjarakan
selama tempoh tidak melebihi lima tahun atau kedua-duanya.
Bagi tayangan filem di pawagam dan stesen televisyen, adegan yang dianggap
keterlaluan dan melampau serta tidak menepati empat aspek utama penapisan filem
akan diubah sewajarnya atau tidak diluluskan oleh LPF. Dalam hal ini, filem-filem yang
ditonton tapis oleh LPF juga akan diklasifikasikan mengikut kesesuaian had umur
penonton iaitu pada kategori umum, kategori P13 dan kategori 18."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1. Dato' Haji Mohd Suhaimi bin Abdullah minta Menteri Dalam Negeri,,■1010,1010,Timbalan Menteri Dalam Negeri [Datuk Nur Jazlan bin Mohamed],"Bagi stesen televisyen Astro dan Media Prima, walaupun kedua-dua stesen TV
tersebut melaksanakan tapisan kendiri bersyarat melalui perintah pengecualian di bawah
Akta Penapisan Filem 2002, penapisan yang mereka laksanakan juga tertakluk kepada
garis panduan penapisan filem yang dipakai oleh KDN. Dasar dan syarat penapisan filem
dalam bentuk konvensional tersebut dilaksanakan oleh LPF bagi kedua-dua jenis filem
tempatan dan juga filem import. Bagi kawalan terhadap kandungan termasuk filem yang
ditayangkan dan disebarkan secara dalam talian melalui laman sesawang, ianya adalah
di bawah bidang kuasa Suruhanjaya Komunikasi dan Multimedia Malaysia (SKMM) di
bawah Kementerian Komunikasi dan Multimedia (KKMM).
Seksyen 21 Akta Penapisan Filem 2002 membenarkan penerbit dan pengedar
filem yang terkilan dengan keputusan LPF untuk mengemukakan rayuan kepada
Jawatankuasa Rayuan Filem (JKRF) yang dikendalikan oleh KDN sebagaimana yang
dilakukan oleh penerbit filem, *“Beauty and the Beast.”* Pada awalnya filem tersebut
adalah ditonton tapis oleh LPF dan diberikan keputusan lulus dengan pengubahan,
dengan klasifikasi P13. Walau bagaimanapun, pihak pengeluar filem tersebut tidak
bersetuju dengan keputusan LPF dan mengemukakan rayuan kepada JKRF.
Selanjutnya JKRF telah menonton tapis serta meneliti semula filem tersebut dan
seterusnya memberi keputusan lulus bersih dengan klasifikasi P13. Saya hendak
maklumkan Dewan bahawa ahli-ahli JKRF ini adalah merupakan orang awam yang dipilih
oleh Yang Berhormat Menteri Dalam Negeri untuk menjalankan tugas rayuan kepada
penerbit yang tidak puas hati keputusan LPF.
Kewujudan LPF dan JKRF secara berasingan berdasarkan kepada undang-
undang iaitu Akta Penapisan Filem 2002 yang menunjukkan terdapatnya elemen semak
dan imbang, *check and balance,* dengan izin, dalam proses penapisan filem di negara
ini. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1. Dato' Haji Mohd Suhaimi bin Abdullah minta Menteri Dalam Negeri,,■1010,1010,Tuan Yang di-Pertua,Silakan Yang Berhormat.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1. Dato' Haji Mohd Suhaimi bin Abdullah minta Menteri Dalam Negeri,,■1010,1010,Dato’ Haji Mohd. Suhaimi bin Abdullah,"Terima kasih Tuan Yang di-Pertua.
Saya hendak bertanya kepada Yang Berhormat Menteri, ya saya faham kita ada LPF,
kita ada FINAS dan sebagainya membuat penapisan filem-filem yang dikeluarkan di
Malaysia ataupun yang hendak masuk ke dalam Malaysia ini.
Akan tetapi Yang Berhormat Tuan Yang di-Pertua, kalau kita tengok *Amazon,
Netflix* dan kalau kita tengok dua-dua ini tidak ada penapisan yang dibuat malah seks
secara terbuka dan dari segi agamanya tidak ada *control* dari segi agamanya langsung.
Kadang-kadang sehinggakan kita juga malu kalau anak-anak kita buka *Netflix* atau
*Amazon* untuk melihat filem-filem ini. Sedangkan di Malaysia kita buat penapisan yang
sampai lutut pun tidak boleh tunjuk. Tidak boleh tunjuk Tuan Yang di-Pertua.
Jadi ke mana filem kita ini hendak pergi kalau itu yang dipersoalkan dan saya
tengok filem *Ong Bak*, cerita daripada Thailand, *Ong Bak. It’s international,* telah menang
*so many awards*. Ceritanya begitu *simple,* menunjukkan peperangan tradisional di
Thailand dan mereka sedang lobi untuk hendak masuk dengan *Netflix.* Begitu juga
dengan *European Unions.* Mereka sedang lobi supaya *Netflix* ambil *channel* TV di *Europe*
supaya dimasukkan kepada *Netflix* supaya dia menjadi *international* dan kita masih lagi
belum ke arah itu, masih lagi dok buat *censorship* lutut dan sebagainya.
Jadi saya hendak bertanya kepada Yang Berhormat Menteri, saya faham, LPF,
Kementerian Dalam Negeri memang berkuasa menapis ini dan SKMM pula, KKMM akan
menapis *Amazon* dan *Netflix.* Adakah kerjasama di antara kedua-dia kementerian ini
ataupun *future* untuk hendak disatukan supaya *Netflix, Amazon* dan juga video-video
yang dihantar ini dapat ditapis dan juga filem-filem yang akan masuk akan ditapis dan
diberi kebenaran ataupun lobi kepada *Netflix* supaya filem-filem terkenal di Malaysia,
*Ombak Rindu,* contohnya..."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1. Dato' Haji Mohd Suhaimi bin Abdullah minta Menteri Dalam Negeri,,■1010,1010,Tuan Yang di-Pertua,Cukuplah Yang Berhormat.
