level_1,level_2,level_3,timestamp,author,speech
,,,1000,,[Tuan Yang di-Pertua **mempengerusikan Mesyuarat**]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Dato' Paduka Abu Bakar Bin Taib [Langkawi],"minta Menteri Pertanian dan
Industri Asas Tani menyatakan, apakah hasil pameran MAHA kepada peladang, nelayan,
penternak dan masyarakat umum."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Menteri Pertanian dan Industri Asas Tani [Datuk Seri Noh bin Haji Omar],"Terima kasih Tuan Yang di-Pertua dan terima kasih Yang Berhormat Langkawi. Sebelum
saya menjawab Tuan Yang di-Pertua, saya ingin mengalu-alukan kehadiran pelajar-pelajar
daripada Sekolah Menengah Agama Bestari Subang Jaya, Selangor ke Dewan yang mulia
ini... [Tepuk]
Tuan Yang di-Pertua, pameran MAHA International 2010 yang berlangsung
selama sepuluh hari mulai 26 November 2010 sehingga 5 Disember 2010 telah berjaya
memberi manfaat kepada pelbagai pihak termasuk peladang, petani, nelayan dan
masyarakat umum berasaskan pencapaian seperti berikut.
Jumlah pengunjung seramai 2.6 juta melebihi sasaran asal yang kita jangkakan
hanya 1.5 juta. Terdapat sejumlah 2,502 penyertaan dari agensi kerajaan, syarikat luar
negara dan usahawan IKS dalam pameran dan perniagaan. Ini memberikan jumlah jualan
sebanyak RM23.5 juta, potensi jualan sebanyak RM153 juta serta pertanyaan perdagangan
sebanyak 184,331 pertanyaan. Penganjuran seminar yang diadakan sepanjang MAHA
telah berjaya menarik peserta seramai 7,575 orang.
MAHA International 2010 memberi impak yang besar kepada industri pertanian
negara dengan peningkatan prestij MAHA sebagai satu premier event dalam sektor
pertanian bukan sahaja di Malaysia malah di seluruh Asia Tenggara. Ini terbukti dengan
meningkatnya jumlah penyertaan pempamer luar negara daripada 13 buah negara pada
tahun 2008 kepada 22 buah negara dalam tahun 2010. MAHA International 2010 juga
menggalakkan penyertaan syarikat-syarikat korporat industri pertanian dari dalam dan luar
negara untuk bertemu dan mengintai peluang-peluang baru dalam industri pertanian. Ini
adalah amat relevan untuk mengekalkan daya saing mereka dalam industri bukan sahaja di
peringkat nasional tetapi juga di peringkat global.
Tuan Yang di-Pertua, kesimpulannya penganjuran MAHA International 2010 telah
mencatatkan pencapaian yang memberangsangkan di mana telah berjaya menarik ramai
pengunjung yang hadir pada MAHA yang lepas. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Dato’ Paduka Abu Bakar bin Taib [Langkawi],"Terima kasih Tuan Yang di-
Pertua dan terima kasih Yang Berhormat Menteri yang telah menjawab. Tidak dinafikan
bahawa MAHA telah memberi dorongan kepada peladang-peladang dan juga para
pempamer serta lain-lain untuk mengambil bahagian. Tuan Yang di-Pertua, saya pergi
sendiri dan begitu ramai pengunjung datang.
Soalan saya ialah sejak 40 tahun yang lepas, apakah hasil yang didapati oleh
peladang, nelayan dan juga penternak kerana saya dapati masih lagi kita peringkat revamp
masih lagi bergantung kepada Kedah dan Kelantan punya breed dan lainnya kita import
daripada luar negara.
Seterusnya selain itu masalah padi pun masih lagi empat atau lima tan satu ekar.
Padahal kita perlu melonjakkan perkara ini lebih jauh lagi. Soalan kedua saya ialah adakah
pihak kerajaan mencadangkan untuk mempromosikan pertanian untuk memperkenalkan
pameran MAHA di peringkat koridor yang ada seperti di North Corridor, East Corridor,
South Corridor, dan Sabah and Sarawak corridor.
Jadi saya percaya dengan adanya pameran-pameran di tempat berkenaan akan
meluaskan lagi pemahaman dan orang lain akan dapat menyertai ataupun mengambil
bahagian dalam pameran sedemikian. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Datuk Seri Noh bin Haji Omar,"Terima kasih Yang Berhormat Langkawi yang
sentiasa mengambil berat mengenai sektor pertanian di negara kita ini.
Pertama, hasil daripada MAHA seperti yang saya nyatakan tadi bahawa MAHA ini
selain daripada kita hendak menggalakkan mengeksport bahan-bahan pertanian daripada
negara kita terutamanya dalam bidang industri asas tani. Oleh sebab itu kita telah pun
berjaya mengumpulkan ramai pempamer kerana dengan adanya industri asas tani itu nanti
ia dengan secara langsung akan menggalakkan penambahan daripada produk-produk
pertanian."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Datuk Seri Noh bin Haji Omar,"Salah satu daripada cara kita hendak menggalakkan supaya hasil-hasil tanaman
ini benar-benar dapat sampai ke pasaran ialah dengan penggalakan market driven dan juga
sistem contract farming, sistem anchor dan sebagainya. Memang benar Yang Berhormat
menyatakan bahawa kita masih lagi mengimport bahan-bahan makanan daripada luar
negara tetapi daripada perkembangan setiap tahun, kita lihat penambahan produk-produk
makanan dalam negara kita semakin bertambah. Seperti daging, dahulu daripada 25
peratus sudah meningkat kepada 28 peratus dan juga pengeluaran padi walaupun
peringkatnya agak perlahan tetapi kita lihat setiap tahun ada sahaja peningkatan dalam
semua bidang. Lebih-lebih lagi apabila dasar bekalan makanan telah kita perkenalkan.
Kedua, sebelum kita adakan MAHA, kita telah adakan pameran-pameran di
seluruh negara di bawah program Mini MAHA. Selepas MAHA diadakan, mulai tahun ini kita
akan teruskan program-program jelajah ke seluruh negara di bawah program MOA
Bersama Rakyat untuk kita hendak mendedahkan kepada rakyat peluang-peluang yang
ada di kementerian dan juga kita memberikan bengkel-bengkel dan juga temu bual dengan
pengunjung-pengunjung supaya rakyat benar-benar dapat memahami sektor pertanian dan
sama-sama mengambil bahagian untuk kita meningkatkan produktiviti sektor pertanian
dalam negara kita."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Dato’ Ngeh Koo Ham [Beruas],"Terima kasih Tuan Yang di-Pertua. Yang
Berhormat Menteri, daripada statistik yang diberikan tadi, pencapaian pameran tadi bukan
suatu yang membanggakan. Apa yang dikatakan lebih 1.7 juta orang yang mengunjungi
tetapi jualan hanya RM1 juta lebih sahaja dan potensi kontrak adalah sebanyak RM150
juta.
Daripada angka itu, gambaran yang diberikan ialah ia merupakan seperti retail
setting ataupun secara pasar malam di mana jualan dibuat secara retail dan bukan
wholesale. Apa yang kita harapkan daripada pameran seperti MAHA agar produk-produk
negara kita yang canggih-canggih boleh dieksport ke luar negara dan kalau pengunjung-
pengunjung luar negara boleh menandatangani kontrak-kontrak secara besar-besaran
dengan pengeluar-pengeluar di Malaysia agar mereka dapat memajukan produk mereka
secara besar-besaran untuk dijual ke luar negara.
Soalan saya adalah, adakah kerajaan bercadang memastikan pameran ini yang
saya rasa pun menelan belanja berjuta-juta ini dapat memanfaatkan negara dengan
memberi satu lonjakan yang besar agar petani-petani kita dapat mengeluarkan barangan
atau makanan dan produk-produk pertanian secara besar-besaran untuk dieksport ke luar
negara dan kita berharap orang-orang yang mengunjungi ke negara kita ini merupakan
pembeli-pembeli besar. Ini dapat satu lonjakan yang bukan seperti sekarang ini seperti satu
retail selling, sejuta lebih orang dapat jual RM1 juta lebih nilai barangan sahaja. Ini tidak
memberikan satu gambaran yang baik."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Datuk Seri Noh bin Haji Omar,"Terima kasih Yang Berhormat Beruas,
pandangan yang baik tetapi Yang Berhormat tidak pergi tengok kot pameran MAHA ini, jadi
susah kalau tidak pergi tengok. Akan tetapi walau bagaimanapun pandangan Yang
Berhormat, saya akan ambil perhatian.
Namun saya kena betulkan sedikit beberapa fakta di mana yang saya nyatakan
bahawa kita ada KPI, misal kata kunjungan kita anggarkan 1.3 juta orang tetapi yang
datang 2.6 juta orang jika dibandingkan dengan tahun lepas 2008. Ini menunjukkan bahawa
rakyat sudah mula berminat dalam sektor pertanian.
Kedua, daripada jualan iaitu jualan kita tahun 2008 kalau tidak silap saya hanyalah
RM18 juta tetapi sekarang kita mendapat RM23.5 juta, itu jualan langsung. Begitu juga
dengan potensi perniagaan di mana potensi perniagaan ini ialah business matching yang
ada potensi untuk dieksport, ini meningkat daripada RM153 juta.
Jadi, apa Yang Berhormat nyatakan tadi betul tetapi Yang Berhormat kena faham
bahawa MAHA ini ialah satu medan untuk kita hendak membantu pengusaha-pengusaha
dalam IKS. Yang Berhormat kata juta-juta itu MITI mungkin selalu buat pameran-pameran di
peringkat antarabangsa.
Dalam masa yang sama mengenai produk-produk pertanian sebenarnya Yang
Berhormat, daripada apa yang kajian kita buat, industri asas tani ini sudah cukup banyak
kita dapat pasaran dan permintaan dalam negara dan luar negara. Masalah yang sedang
kita hadapi sekarang ialah dari segi pengeluaran kerana dia buat kerepek ubi, ubi tidak
cukup, hendak eksport tebu, tebunya tidak ada dan hendak eksport nangka, nangkanya
tidak ada, jadi tidak cukup.
Oleh sebab itu kita mengambil beberapa langkah, kita menubuhkan kerjasama
dengan TKPM, kita telah memperkenalkan di bawah NKEA, hanya kita hendak berikan
tumpuan untuk banyakkan dari segi pengeluaran. Jadi kalau pengeluarannya banyak dan
juga sudah tentu akan menghasilkan hasil-hasil industri asas tani yang boleh kita eksport ke
peringkat luar negara. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1010,Dr. Che Rosli Che Mat [Hulu Langat],"minta Menteri Sains, Teknologi dan Inovasi
menyatakan, sejauh mana kejayaan penggunaan Teknologi Nano di Malaysia dan bidang-
bidang yang terlibat."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1010,"Menteri Sains, Teknologi dan Inovasi [Datuk Seri Dr. Maximus Johnity Ongkili]","Terima kasih Tuan Yang di-Pertua dan Yang Berhormat Hulu Langat kerana
begitu minat dalam bidang ini. Tuan Yang di-Pertua, pada tahun 2009 kerajaan telah
mengenal pasti nano teknologi sebagai jentera pertumbuhan kepada model baru ekonomi
negara dan menyarankan nano teknologi diberikan keutamaan di bawah Rancangan
Malaysia Kesepuluh.
Nano teknologi merupakan satu ilmu sains yang unik pada skala nano, muncul
daripada paduan semua ilmu sains, kimia, fizik dan biologi. Nano teknologi terbukti
menyokong kemunculan pelbagai teknologi dan produk baru yang mampu melonjak
ekonomi dan kualiti hidup sesebuah negara.
Kita berbangga kerana Malaysia mampu bekerjasama dalam bidang nano
semenjak awal tahun 2000 di peringkat global dan mengikut kemampuan dan kemahiran
yang sedia ada, menyumbang kepada rantaian inovasi yang merangkumi penyelidikan,
pembangunan dan pengkomersialan.
Penggunaan nano teknologi dalam rawatan dan pengolahan air, penghasilan,
pengubahan dan simpanan tenaga, diagnosis dan imbasan penyakit, sistem perantaraan
drug, pemantauan kesihatan, pemulihan pencemaran udara, pemprosesan makanan,
peningkatan produktiviti pertanian, kawalan dan penentuan serangga, akan membantu
negara mencapai lima daripada lapan matlamat pembangunan milenium dan menyumbang
kepada sembilan daripada 12 NKEA yang telah dilancarkan baru-baru ini.
Tuan Yang di-Pertua, penubuhan Direktorat Nano Teknologi Kebangsaan yang
telah diluluskan oleh Kabinet pada awal tahun 2010 dengan peruntukan siling
pembangunan sebanyak RM20 juta bagi tahun 2011 membuktikan komitmen kerajaan ke
arah kemajuan ilmu nano teknologi yang merentas bidang dan disiplin.
Pelaksanaan pembentukan Program Nano Malaysia yang merangkumi penubuhan
Pusat Nano Malaysia di Iskandar Malaysia dalam tempoh lima tahun ini akan meletakkan
Malaysia sebagai pusat perkembangan ilmu berkaitan nano teknologi dan aplikasinya serta
melaksanakan pemasaran dan perniagaan produk nano teknologi buatan Malaysia yang
dipacu oleh syarikat tempatan.
Pelaksanaan Program Nano Malaysia juga dijangka akan memastikan pencapaian
objektif nano teknologi untuk menyumbang sekurang-kurangnya 1 peratus ataupun RM17
bilion kepada pendapatan kasar negara menjelang tahun 2020. Malaysia seharusnya terus
menumpukan usaha ke arah pemerkasaan pendidikan dan pembangunan kepakaran,
penyelidikan dan keusahawanan dalam bidang ini agar aktiviti nano teknologi akan dapat
meningkatkan kualiti dan kesejahteraan hidup rakyat. Terima kasih."
