level_1,level_2,level_3,timestamp,author,speech
,,,1000,ANNOTATION,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,,,1000,Datuk Seri Panglima Haji Abdul Ghapur bin Salleh [Kalabakan],"Tuan
Yang di-Pertua, saya minta penjelasan kerana *order paper* ini, soalan-soalan ini
siapa yang mengatur? Sebab saya nampak ada yang belum naik sama sekali dan
ada dua tiga kali. Yang Berhormat Bung Moktar, dia sudah dapat dua hari dulu
nombor satu, sekarang nombor tiga. Jadi, saya mahu penjelasan juga, sebab kita
pun ada menghantar juga soalan-soalan seperti ini."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,,,1000,Tuan Yang di-Pertua,"Terima kasih Ahli-ahli Yang Berhormat.
Pertanyaan serupa ini pernah diajukan beberapa kali pada waktu Parlimen Kedua
Belas. Jadi, kita di Parlimen ini cuba dengan sedaya upaya untuk mengangkat
mana-mana soalan yang kita fikir perlu disenaraikan yang terdahulu mengikut isu-
isu yang kita nampak yang perlu dijawab oleh Menteri-menteri. Tidak ada sama
sekali pilih kasih siapa yang naik dan siapa yang tidak.
Saya terima teguran itu dengan positif. Akan tetapi kadang-kadang kita
pun rasa juga sakitnya seolah-olah kita pilih kasih mana Ahli Parlimen yang kita
senaraikan tetapi kita akan ambil makluman dari semasa ke semasa. *Insya-Allah*
Yang Berhormat Kalabakan akan dapat juga suatu hari nanti. Pada hari ini satu,
pada hari esok nombor tiga dan seterusnya. Sila."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,,,1000,Datuk Bung Moktar bin Radin [Kinabatangan],"Tuan Yang di-Pertua,
boleh buat ‘klarifikasi’ sedikit? Saya terpanggil. Saya sebetulnya pun tidak mahu
soalan saya naik terus. Akan tetapi saya tidak tahulah mungkin soalan saya ini
ada *class* sikit."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,,,1000,ANNOTATION,[Ketawa]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,,,1000,Datuk Bung Moktar bin Radin [Kinabatangan],"Kementerian fikir, Yang Berhormat Menteri fikir hendak
jawab soalan saya, jadi mungkin itu yang berlaku. Terima kasih Tuan Yang di-
Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,,,1000,Tuan Yang di-Pertua,"Lain kali saya suruh minta Setiausaha untuk
tempatkan Yang Berhormat Kalabakan sebelah jauh sikit, selepas itu Yang
Berhormat Kinabatangan sebelah..."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,,,1000,ANNOTATION,[Ketawa]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,,,1000,Tuan Yang di-Pertua,"Sila, Yang Berhormat Ketereh."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tan Sri Datuk Seri Panglima Haji Annuar bin Haji Musa [Ketereh],"minta Menteri Pertanian dan Industri Asas Tani menyatakan langkah jangka
panjang yang dicadangkan oleh kerajaan bagi memastikan bekalan air ke sawah
padi di kawasan Rancangan Pengairan Kemubu (KADA) tidak akan terjejas akibat
*‘pumping system’* yang sentiasa gagal berfungsi kerana paras air Sungai Kelantan
sering berada di bawah paras yang diperlukan."
