level_1,level_2,level_3,timestamp,author,speech
,,,1000,ANNOTATION,"[Timbalan Yang di-Pertua (Dato’ Sri Haji Ismail bin Haji Mohamed Said)
mempengerusikan Mesyuarat]"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Dato’ Dr. Noraini binti Ahmad [Parit Sulong],"minta Menteri Pembangunan
Wanita, Keluarga dan Masyarakat menyatakan statistik terkini jumlah kanak-kanak yang
dilaporkan hilang dari tahun 2016 sehingga kini dan bagaimana pihak kementerian
melihat ancaman pedofilia ini sebagai suatu ancaman yang serius di negara kita."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,"Menteri Pembangunan Wanita, Keluarga dan Masyarakat [Dato’ Sri Hajah Rohani binti Abdul Karim]","Terima kasih kepada Yang Berhormat Parit Sulong, terima
kasih Tuan Yang di-Pertua. Aspek perlindungan dan keselamatan kanak-kanak adalah
satu perkara yang dapat perhatian khusus daripada pihak kerajaan. Dalam hal ini,
Kementerian Pembangunan Wanita, Keluarga dan Masyarakat bersama-sama dengan
Polis Diraja Malaysia telah mengambil inisiatif bagi merangka satu sistem amaran awal
kehilangan kanak-kanak yang dikenali dengan nama ‘NUR Alert’. Sistem ini merekod
maklumat kehilangan kanak-kanak yang berusia 12 tahun ke bawah. Melalui sistem NUR
Alert, maklumat kanak-kanak yang hilang akan disebar luas kepada masyarakat umum
menerusi pelbagai medium seperti laman sesawang, poster, mesin pengeluaran wang
automatik (ATM), sistem pesanan ringkas (SMS), televisyen, akhbar, sistem pesanan
bergambar (MMS) dan dengan izin, *electronic board* dan papan kenyataan.
Berdasarkan statistik PDRM, kes kanak-kanak di bawah 18 tahun yang
dilaporkan hilang pada tahun 2016 adalah sebanyak 824 kes. Daripada jumlah tersebut,
kanak-kanak yang dilaporkan hilang melalui sistem NUR Alert bagi tahun tersebut adalah
seramai 11 orang.
Tuan Yang di-Pertua, berhubung dengan ancaman pedofilia di Malaysia, pihak
kementerian berpandangan bahawa pedofilia merupakan suatu perkara yang perlu diberi
perhatian serius oleh semua pihak. Pedofilia bermula dengan kes Richard Huckle yang
telah menggemparkan Malaysia pada tahun 2016 atas sabitan kesalahan merogol dan
serangan seksual terhadap 23 orang kanak-kanak di negara ini. Dilaporkan bahawa
sebanyak 20,000 imej lucah dalam komputer Richard Huckle serta catatan mengenai
serangan dan aktiviti pedofilia yang dilakukannya.
Selain daripada itu, pedofilia juga berkait rapat dengan penderaan seksual.
Statistik penderaan seksual kanak-kanak di Malaysia dalam tempoh lima tahun
kebelakangan ini menunjukkan berlaku peningkatan kecuali pada tahun 2014 dan 2015
yang sedikit menurun. Bagi tempoh tersebut, sebanyak 5052 kes penderaan seksual
telah dilaporkan dan kebanyakan pesalah kes penderaan seksual kanak-kanak terdiri
daripada ibu bapa, penjaga atau yang rapat dengan kanak-kanak termasuk pedofilia.
Walaupun tidak semua penderaan seksual kanak-kanak terdiri daripada
pedofilia, peningkatan kes penderaan seksual menunjukkan bahawa ancaman pedofilia
perlu diberi perhatian yang serius sehingga Yang Amat Berhormat Perdana Menteri
semasa Sambutan Hari Wanita tahun 2016 mengarahkan agar satu jawatankuasa *task
force* ditubuhkan bagi meneliti perkara ini. Hasil dari tindakan *task force* tersebut, sebuah
Rang Undang-undang Kesalahan-kesalahan Seksual Terhadap Kanak-kanak tahun
2017 akan dibahaskan pada hari ini.
Ancaman pedofilia juga boleh dilihat berdasarkan penggunaan atau
pendedahan teknologi yang mudah diakses pada hari ini seperti *Facebook, Instagram,
Twitter* dan sebagainya. Impak internet serta media sosial terhadap eksploitasi seksual
terhadap kanak-kanak oleh seseorang pemangsa pedofilia amat meluas sehingga
merangkumi ramai mangsa kanak-kanak pada satu-satu masa melalui aktiviti *cyber
grooming.*
Eksploitasi seks boleh berlaku secara *online* dan *offline.* Aktiviti eksploitasi
*online* ialah memaparkan gambar lucah kanak-kanak manakala eksploitasi *offline* adalah
melalui pertemuan bersemuka atau *face to face* di mana profil kanak-kanak serta lokasi
mangsa diketahui. Berdasarkan keadaan-keadaan ini, kementerian melihat bahawa
jenayah pedofilia adalah merupakan satu ancaman yang perlu diberi perhatian yang
serius oleh semua pihak dan saya sangat-sangat berharap bahawa rang undang-undang
yang akan dibentangkan hari ini mendapat sokongan semua. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Dato’ Dr. Noraini binti Ahmad [Parit Sulong],"Terima kasih. Terima kasih
Tuan Yang di-Pertua dan juga saya hendak mengucapkan terima kasih kepada Yang
Berhormat Menteri di atas jawapan yang diberikan tadi. Selain daripada contoh Yang
Berhormat Menteri nyatakan tadi, baru-baru ini terdapat seorang aktivis sosial tempatan,
dia ada menaik muatkan satu *screenshot* daripada *group Telegram* di mana di dalam
kandungan tersebut mengandungi pelbagai gambar dan juga mesej seksual terhadap
kanak-kanak dan sudah semestinya Yang Berhormat Menteri, gambar-gambar ini
sungguh menjijikkan."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Dato’ Dr. Noraini binti Ahmad [Parit Sulong],"Jadinya soalan tambahan saya kepada pihak kementerian adalah apakah
sebenarnya inisiatif pihak kerajaan dalam memerangi komuniti siber seksual kanak-
kanak ini dan bagaimana Yang Berhormat Menteri melihat perintah perlindungan
kecemasan dalam Rang Undang-undang (Pindaan) Keganasan Rumah tangga ini boleh
dilaksanakan secara efektif dalam memastikan insiden gangguan seksual terhadap
kanak-kanak ini mampu dibanteras dan juga dihapuskan. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Dato’ Sri Hajah Rohani binti Abdul Karim,"Terima kasih Yang Berhormat
Parit Sulong. Terima kasih atas pemakluman tersebut. Memang Yang Berhormat, kita
sekarang ini melibatkan seramai mungkin orang untuk bersama-sama kita dalam
memerangi jenayah seksual terhadap kanak-kanak. Jadi saya tadi tidak berapa jelas
mengenai gambar aktivis ini adalah *for* kita kah *against* kita. Itu saya tidak tahu ya Yang
Berhormat. Akan tetapi memang kita melibatkan seramai mungkin orang di Malaysia ini
tidak kiralah aktivis, artis, *civil society,* Ahli-ahli Yang Berhormat, media untuk bersama-
sama untuk kita memastikan bahawa kanak-kanak di Malaysia ini sentiasa selamat.
Jadi oleh yang demikian kepada Tuan Yang di-Pertua, kita mesti mewujudkan
rang undang-undang. Ada dua rang undang-undang disebut oleh Yang Berhormat tadi
daripada Parit Sulong, terima kasih iaitu Rang Undang-undang Kesalahan-kesalahan
Seksual Terhadap Kanak-kanak yang saya rasa akan dibahaskan sebentar lagi dan
sebentar lagi juga saya akan membuat *first reading* kepada iaitu rang undang-undang
pindaan iaitu Rang Undang-undang Keganasan Rumah Tangga yang mana kita
merasakan rang undang-undang itu pun kita hendak mantapkan lagi supaya sama-sama
memberi perlindungan khususnya kanak-kanak, sebab subjek kita hari ini kanak-kanak
Yang Berhormat.
Jadi kedua-dua rang undang-undang ini Yang Berhormat dia memberikan
peruntukan supaya setiap perlakuan seksual terhadap kanak-kanak termasuk pornografi,
*child grooming,* komunikasi berbaur seksual adalah perbuatan jenayah. Kalau tidak ada
undang-undang, perbuatan ini tidak boleh ditakrifkan. Jadi sekarang ini kita sudah ada
rang undang-undang dan ini adalah kesalahan. Nanti Yang Berhormat boleh
diperincikan, memang hukuman-hukuman itu adalah berat sebab pelaku akan dikenakan
hukuman yang berat termasuk pemenjaraan, sebatan dan denda dan bayangkan Yang
Berhormat, tanpa undang-undang ini mereka akan terlepas. Inilah yang dikatakan kita
mencari jalan sebab selama ini memang perkara ini kita rasakan cukup. Akta Kanak-
kanak cukup, *Panel Code* cukup, tetapi nampaknya ada lompongan di situ, mereka juga
terlepas.
Oleh yang demikian, rang undang-undang ini memberi perlindungan yang lebih
menyeluruh kepada kanak-kanak termasuk prosedur mahkamah yang akan
dipermudahkan Yang Berhormat. Kita akan menubuhkan mahkamah khas khususnya
untuk melihat kes-kes jenayah seksual terhadap kanak-kanak supaya kes itu boleh
diproses dengan lebih cepat dan tanpa ada kadang-kadang *evidence* itu penting tapi kita
akan mempermudahkan supaya ini menunjukkan bahawa kita sangat serius.
Jadi Yang Berhormat, terima kasih Yang Berhormat. Kita sering akan
mengadakan banyak lagi *child awareness campaign* dan pada masa yang sama kita ada
Pelan Tindakan Perlindungan Kanak-kanak Dalam Dunia Siber yang kita lancarkan pada
tahun 2015 untuk memastikan bahawa semua pihak juga *come on board* untuk
membantu kita di dalam menanganinya. Saya rasa ini adalah sesuatu yang sangat serius
dan saya sangat berharap lepas ini Yang Berhormat turut serta di dalam membahas
kedua-dua rang undang-undang ini dan jika Yang Berhormat didapati ada lagi
kelompongan yang rasa boleh ditambahbaikkan, inilah masa yang terbaik, sebab saya
rasa inilah masa kita bersatu hati untuk memastikan bahawa Malaysia adalah selamat
untuk kanak-kanak kita dan demi masa depan mereka. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Dr. Tan Seng Giaw [Kepong],"Tuan Yang di-Pertua, soalan tambahan. Bagi
setiap kes yang dilaporkan, adakah dianggarkan berapa lagi tidak dilaporkan dan
tersembunyi dan sebab musabab mereka tersembunyi."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Dato’ Sri Hajah Rohani binti Abdul Karim,"Yang Berhormat, kes jenayah
seksual di dalam permulaan jawapan saya, adalah dilakukan oleh yang diketahui oleh
mangsa dan bila dikata diketahui itu saya telah disebutkan di dalam jawapan saya tadi,
diketahui adalah di kalangan ahli keluarga, di kalangan jiran tetangga, di kalangan adik-
beradik dan sebagainya. Oleh yang demikian Yang Berhormat, bila berlakunya kes ini,
dia tidak dilaporkan dan statistik menunjukkan hampir 70 peratus hingga 80 peratus di
mana mangsa itu mengenali si pelaku. Jadi yang ini Yang Berhormat, sebab itu Yang
Berhormat nanti kalau Yang Berhormat telitikan Rang Undang-undang Kesalahan-
kesalahan Jenayah Seksual, kita ada satu fasal Yang Berhormat yang mana yang tahu
dan tidak melapor pun kami boleh juga kenakan hukuman. Bermakna kita
berkehendakkan semua pihak tampil ke hadapan untuk memberi satu pengadilan kepada
kanak-kanak ini.
Ada kanak-kanak ini Yang Berhormat yang 18 tahun ke bawah, ada umur 6
bulan, 6 bulan ini siapa yang hendak memberi pengadilan kepada dia. Inilah sebabnya
kita ingin merayu kepada semua di sini supaya sama-sama kita menyokong rang undang-
undang ini supaya semua pihak yang terbabit boleh dikenakan hukuman. Sebab itu Yang
Berhormat kami kena mengadakan banyak *awareness* sebab kita tidak mahu dilihat rang
undang-undang ini hendak menghukum. Akan tetapi sebenar Yang Berhormat ini adalah
*deterrent* supaya jangan buat ya, sebab kadang-kadang Yang Berhormat kalau Yang
Berhormat melihat ya Allah, saya rasa memang tidak sampai hati hendak melihat
bagaimana kanak-kanak diperlakukan oleh orang yang dikenali, bermakna orang yang
kita percayai.
Jadi Yang Berhormat memang banyak. Sebab itulah kami terpanggil sebab bila
dilihat Rang Undang-undang Kesalahan Seksual terhadap Kanak-kanak Yang
Berhormat, ia lebih kepada memberi kaunseling, perlindungan kepada kanak-kanak
tetapi kami tidak dapat pergi kepada si pelaku. Oleh yang demikian memang diadakan
rang undang-undang khas untuk kita memberi hukuman setimpal kepada pelaku.
Tadi Yang Berhormat Parit Sulong, saya terlepas ya, *Emergency Protection
Order* itu adalah untuk kita memberi perlindungan khususnya kadang-kadang berlaku ini
pelik juga Yang Berhormat, dia kadang-kadang berlaku hujung minggu, hujung minggu
keganasan rumah tangga. Bila hujung minggu, mahkamah pun tidak beroperasi, jadi
untuk mendapat *protection order* iaitu perlindungan ini daripada mahkamah sudah
menjadi satu masalah. Oleh yang demikian, di dalam ini nanti pindaan Rang Undang-
undang Keganasan Rumah Tangga ada diwujudkan *Emergency Protection Order* yang
tempoh lakunya tujuh hari untuk memberi perlindungan kepada sesiapa yang didera
dalam rumah tangga tersebut. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Timbalan Yang di-Pertua [Dato’ Sri Haji Ismail bin Haji Mohamed Said],"Ya
Yang Berhormat Menteri saya kira rakyat kita terdedah dengan video-video lucah dalam
media baru. Saya kira penguatkuasaan yang paling penting terutama sekali SKMM
mengambil tindakan yang tegas. Apa pun akta yang kita perkenalkan, penguatkuasaan
yang penting sekali. Ya."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1010,Dato' Kamarul Baharin bin Abbas [Telok Kemang],"minta Menteri Kesihatan
menyatakan:
(a) usaha kementerian dalam memberikan penerangan
berkaitan suntikan vaksin yang telah dilaporkan oleh pakar-
pakar perubatan dalam beberapa artikel sebagai bahaya dan
mengakibatkan kesan sampingan; dan
(b) cadangan penubuhan *Vaccine Safety Commission* bagi
tujuan pengawalan vaksin seperti mana yang wujud di
Amerika Syarikat untuk menentukan dan memastikan
kegunaan vaksin secara selamat."
