level_1,level_2,level_3,raw_timestamp,timestamp,author,speech
,,,10.00 pagi,1000,,"[Timbalan Yang di-Pertua (Datuk Dr. Haji Wan Junaidi Tuanku Jaafar)
**mempengerusikan Mesyuarat**]"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,1000,Dato’ Abdul Manan bin Ismail [Paya Besar],"minta Menteri Dalam Negeri
menyatakan, sejauh manakah jaminan kementerian yang Pasport Malaysia
Antarabangsa (PMA) alternatif mempunyai ciri-ciri keselamatan terbaik serta memenuhi
standard antarabangsa."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,1000,Timbalan Menteri Dalam Negeri II [Tuan Jelaing anak Mersat],"Terima
kasih, Tuan Yang di-Pertua. Terima kasih, Yang Berhormat. Tuan Yang di-Pertua
izinkan saya menjawab pertanyaan ini bersama dengan pertanyaan Yang Berhormat
Lipis bertarikh 26 November 2009 yang bernombor 37 kerana pertanyaan tersebut
adalah berkaitan dan bertanyakan perkara yang sama."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,1000,Timbalan Yang di-Pertua [Datuk Dr. Haji Wan Junaidi Tuanku Jaafar],Baik.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,1000,Tuan Jelaing anak Mersat,"Saya mengucapkan terima kasih kepada Yang
Berhormat Paya Besar dan Yang Berhormat Lipis yang telah mengemukakan
pertanyaan-pertanyaan tersebut. Untuk makluman Ahli-ahli Yang Berhormat,
memandangkan terdapat rungutan daripada rakyat bahawa harga Pasport Malaysia
Antarabangsa (PMA) adalah terlalu mahal khususnya rakyat Malaysia yang tidak
mengembara keluar negara, pelajar dan individu yang ingin menunaikan haji atau
umrah, maka kerajaan telah mengambil inisiatif dengan memperkenalkan PMA yang
sah lakunya untuk tempoh dua tahun. Ini adalah selaras dengan dasar kerajaan iaitu
mendahulukan rakyat. Maka kerajaan telah bersetuju untuk memberi pilihan kepada
warganegara Malaysia untuk mendapatkan Pasport Malaysia Antarabangsa yang 32
muka mempunyai sah laku lima tahun dengan kadar bayaran RM300 atau Pasport
Malaysia Antarabangsa mempunyai 32 muka surat dan sah laku dua tahun dengan
kadar bayaran RM100.
Dari segi kualiti dan ciri-ciri keselamatan Pasport Malaysia Antarabangsa yang
sah lakunya lima tahun atau Pasport Malaysia Antarabangsa yang sah lakunya dua
tahun tidak mempunyai perbezaan. Ia juga merupakan pasport yang menggunakan
teknologi sistem biometrik bercip yang menyamai standard antarabangsa.
Sebagai langkah penambahan baik kerajaan kini dalam fasa terakhir mengkaji
penambahbaikan Pasport Malaysia Antarabangsa versi International Civil Aviation
Organization (ICAO) dan berhasrat untuk melaksanakan pengeluarannya dalam
tempoh masa terdekat. Langkah ini seiring dengan keperluan untuk mematuhi piawaian
dan spesifikasi pasport antarabangsa seperti mana yang ditetapkan di dalam dokumen
piawaian spesifikasi ICAO 9303. Selain itu ia menepati usaha kerajaan untuk sentiasa
mempertingkatkan kualiti pasport Malaysia di samping memperkukuhkan aspek
kawalan keselamatan negara.
Bagi tempoh 1 Oktober 2009 hingga 6 Oktober 2009 sebanyak 19,440 Pasport
Malaysia Antarabangsa yang 32 muka surat yang mempunyai tempoh sah laku dua
tahun dengan kadar bayaran RM100 telah dikeluarkan kepada orang ramai di seluruh
negara."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,1000,Dato’ Abdul Manan bin Ismail [Paya Besar],"Terima kasih, Tuan Yang di-
Pertua. Terima kasih Yang Berhormat Timbalan Menteri.
Terlebih dahulu saya hendak mengucapkan tahniah kepada kementerian
khususnya Jabatan Imigresen kerana boleh menyiapkan pasport antarabangsa ini
daripada tiga hari kepada satu hari. Dalam masa yang sama, soalan tambahan saya,
bolehkah Yang Berhormat Timbalan Menteri menyatakan statistik jumlah kehilangan
pasport antarabangsa yang dilaporkan setakat ini dan apakah kesan kepada
keselamatan negara serta apakah langkah-langkah kawalan yang kerajaan akan ambil
bagi menangani masalah ini. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,1000,Tuan Jelaing anak Mersat,"Terima kasih, Tuan Yang di-Pertua. Terima kasih,
Yang Berhormat Paya Besar atas satu pengakuan. Kalau saya dapat betulkan di sini,
pasport ini sekarang boleh disiapkan dalam masa dua jam. Mungkin dalam sedikit
masa lagi boleh dikurangkan masa yang digunakan.
Yang Berhormat, mengenai soalan yang berkaitan dengan statistik pasport
yang hilang di Malaysia kini mengikut laporan kita jumlahnya sebanyak 119,255 pasport
yang hilang.
Soalan kedua Yang Berhormat tadi berkaitan dengan apakah akibatnya
kepada keselamatan negara. Pihak kerajaan khasnya KDN memang mengambil berat
ke atas kehilangan pasport seperti ini oleh kerana ia boleh digunakan untuk tujuan yang
tidak baik. Ia juga boleh menjadi sesuatu yang disalahgunakan oleh misalnya human
trafficking syndicate, boleh digunakan untuk pemalsuan pasport dan sebagainya."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,1010,Tuan Jelaing anak Mersat,"Jadi begitu juga apabila pasport ini didapati digunakan oleh sindiket-sindiket
yang tertentu nama baik kita akan terjejas. Jadi soalan Yang Berhormat yang ketiga
tadi iaitu apakah langkah-langkah yang kita ambil untuk menambah baik dari segi
keselamatan pasport. Yang pertama ialah bekerjasama dengan pihak antarabangsa
dalam satu association ataupun organization yang dinamakan PACRIM ataupun Pacific
Rim Intelligence Conference yang baru-baru ini telah mengadakan satu conference di
Kuala Lumpur di mana ahli-ahli terdiri daripada 13 negara. Akan tetapi kali ini yang ke-
15, hanya sembilan negara sahaja yang hadir dan dalam usaha itu kita sama-sama
hendak menangani masalah-masalah imigresen dan juga pemalsuan pasport dan
sebagainya. Begitu juga dengan negara seperti Australia, kita juga mengadakan satu
MoU dan mengadakan satu mesyuarat pada satu ketika saya ingat pada bulan Ogos
dahulu di mana pegawai-pegawainya bersama-sama dengan pegawai-pegawai kita di
sini mengadakan conference selama dua hari untuk menangani penyalahgunaan
pasport, human trafficking dan sebagainya."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,1010,Tuan M. Kula Segaran [Ipoh Barat],"Terima kasih, soalan tambahan.
Bolehkah Yang Berhormat Timbalan Menteri memberitahu, apakah alasan-alasan
bahawa apabila seorang rakyat Malaysia pergi bekerja di luar negara tanpa permit, dia
balik tetapi pasport dia ditarik dan tidak diperbaharui oleh kementerian walaupun
mereka sudah lima tahun atau enam tahun memohon agar pasport itu diperbaharui
tetapi tidak dibenarkan.
Lagi satu adalah mengenai beberapa negara yang membenarkan seseorang
rakyat mengadakan lebih dari satu pasport pada satu masa. Ini adalah untuk
membolehkan rakyat mereka untuk pergi ke mana-mana negara di mana ada masalah
bila sampai ke negara tersebut, imigresen mereka tahu bahawa mereka telah pergi
katakan ke Israel dan mereka tidak ingin membenarkan rakyat yang pergi ke Israel
masuk ke negeri katakan ke Iran. Jadi soalan saya ialah memandangkan ada negara-
negara sedemikian, apakah sebab Malaysia tidak membenarkan seseorang rakyat
mengadakan pasport lebih dari satu? Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,1010,Tuan Jelaing anak Mersat,"Terima kasih Yang Berhormat Ipoh Barat. Pada
pihak imigresen, kita tidak sedar bahawa ada kes yang semacam ini. Kalau Yang
Berhormat dapat tahu boleh beritahu kita dan kita akan buat kajian ke atas kes itu.
Berkenaan dua pasport ini mungkin negara kita sekarang belum bersedia lagi untuk
memberi dua jenis pasport kepada warganegara kita. Jadi kita memikirkan, satu
memadailah Yang Berhormat. Misalnya satu pun cukup kalau tidak diserahkan dengan
sukarela macam di London atau lain-lain. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,1010,Tuan Chow Kon Yeow [Tanjong],"minta Perdana Menteri menyatakan,
apakah perkembangan terkini untuk mewujudkan “Suruhanjaya Pengangkutan” SPAD
dan apakah langkah-langkah diambil untuk menyelaraskan dasar-dasar pengangkutan
awam bersama dengan kerajaan negeri dan kerajaan tempatan."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,1010,Timbalan Menteri di Jabatan Perdana Menteri [Tuan S. K. Devamany],"Terima kasih Tuan Yang di-Pertua dan Yang Berhormat Tanjong. Tuan Yang di-Pertua
dan untuk makluman Ahli Yang Berhormat, Unit Perancang Ekonomi, Jabatan Perdana
Menteri telah memulakan kajian penubuhan Suruhanjaya Pengangkutan Awam Darat
atau SPAD pada bulan Ogos 2008 dan telah siap pada bulan Mei 2009. Dalam
penyediaan kajian ini, input ataupun maklum balas telah diperoleh dari pelbagai pihak
termasuk kementerian, agensi di peringkat Persekutuan dan negeri.
Di samping itu pandangan pihak-pihak berkepentingan seperti pengusaha
operator pengangkutan awam, persatuan pengguna dan badan bukan kerajaan turut
diperoleh melalui penganjuran bengkel dan perbincangan kumpulan fokus. Hasilnya
adalah blueprint bagi SPAD dan dua draf undang-undang SPAD. Seterusnya
penemuan kajian tersebut telah di bentang dan dipersetujui Jemaah Menteri pada 14
Oktober 2009 supaya satu Suruhanjaya Pengangkutan Awam Darat (SPAD)
ditubuhkan bagi menyepadukan perancangan pengawalseliaan dan penguatkuasaan
pengangkutan awam darat.
Tuan Yang di-Pertua, dua rang undang-undang yang perlu digubal ialah Akta
SPAD untuk penubuhan suruhanjaya dan kedua ialah Akta Pengangkutan Awam Darat
yang antara lain memberi kuasa penyediaan pelan dan strategi, pengawalseliaan serta
penguatkuasaan serta lesen dan tindakan penalti. Kerajaan juga telah menubuhkan
satu pasukan interim SPAD untuk menangani isu-isu awal penubuhan sesebuah
suruhanjaya seperti isu perundangan dan eksekutif, menguruskan peruntukan
kewangan serta keperluan sumber manusia SPAD. Pasukan interim SPAD ini akan
bertanggungjawab menangani isu-isu perundangan dan pentadbiran di peringkat awal
penubuhan SPAD. Buat permulaan SPAD akan meliputi Semenanjung Malaysia dahulu
dan rang undang-undang SPAD dijangka akan dibentangkan di Parlimen pada tahun
hadapan. Sekian, terima kasih Tuan Yang di-Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,1010,Beberapa Ahli,[Bangun]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,1010,Datuk Haji Mohamad bin Haji Aziz [Sri Gading],"Tuan Yang di-Pertua, saya
ingin bertanya sedikit. Minta maaf. TV ini kenapa tidak diambil, tidak ada live hari ini?
Mak cik saya dengan ibu di kampung ini."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,1010,Timbalan Yang di-Pertua [Datuk Dr. Haji Wan Junaidi Tuanku Jaafar],"Terima kasih Yang Berhormat Sri Gading. Nanti saya akan bincang dengan RTM.
[Ketawa] Betul, saya akan bincang dengan RTM. Yang lain-lain duduk. Sila Yang
Berhormat Tanjong."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,1010,Tuan Chow Kon Yeow [Tanjong],"Terima kasih Yang Berhormat Sri Gading
kerana timbulkan isu ini khususnya apabila soalan kedua yang amat penting ini.
Tuan Yang di-Pertua, soalan tambahan kepada Yang Berhormat Timbalan
Menteri. Saya ucapkan syabas kerana usaha untuk tubuhkan SPAD ini sedang rancak
dilaksanakan. Akan tetapi, sejauh manakah consultation dengan kerajaan-kerajaan
negeri dan pihak berkuasa tempatan diadakan sebab selama ini saya rasa kerajaan
ngeri tidak terlibat dalam usaha ini yang mungkin menjejaskan usaha ini. Ini adalah
sebab selaras dengan konsep ‘Think Global, Act Local’, kerajaan negeri dan pihak PBT
memainkan peranan yang penting dan boleh membantu kerajaan persekutuan atau
kementerian atau SPAD ini untuk kawal selia dan penguatkuasaan. Jadi saya ingin tahu
daripada Yang Berhormat Timbalan Menteri dalam usaha ini, sama ada wujud
rancangan untuk empower kerajaan-kerajaan negeri dan pihak berkuasa tempatan dari
segi khususnya penguatkuasaan. Misalnya..."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,1010,Timbalan Yang di-Pertua [Datuk Dr. Haji Wan Junaidi Tuanku Jaafar],Yang Berhormat ini ucapan Yang Berhormat. Soalan Yang Berhormat.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,1010,Tuan Chow Kon Yeow [Tanjong],"Bukan soalan. Misalannya dalam
pengeluaran permit teksi, permit-permit bas berhenti-henti dan juga pendaftaran
kenderaan yang seharusnya kerajaan negeri ada hak untuk buat kawalan dan kawal
seliaan. Jadi diharapkan ini semua dapat diambil kira oleh Kerajaan Persekutuan.
Sekian."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,1010,Tuan S. K. Devamany,"Tuan Yang di-Pertua saya ucapkan terima kasih.
Sebelum saya menjawab soalan ini Tuan Yang di-Pertua, saya pun turut rasa sedihlah
kerana siaran ini tidak dapat dilakukan kerana rakyat di kawasan juga tunggu. SPAD ini
merupakan satu yang begitu penting sekali."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,1010,Timbalan Yang di-Pertua [Datuk Dr. Haji Wan Junaidi Tuanku Jaafar],"Ya,
Yang Berhormat Cameron Highlands jawab pun tidak ada masuk TV... [Ketawa]"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,1010,Tuan S. K. Devamany,"Rugi Tuan Yang di-Pertua. Baik, Tuan Yang di-Pertua
soalan tambahan kepada Yang Berhormat daripada Tanjong. Saya ingin menegaskan
di sini salah satu matlamat dan juga objektif untuk mewujudkan SPAD ialah untuk
mengeluarkan pemikiran silo dan pemikiran sempit dari sudut perancangan kepada
suatu yang lebih integrated dan lebih berangkaian. Kalau kita nampak tiga negara yang
berjaya dari segi integrated system di dalam SPAD ini adalah Kanada, Australia dan
Singapore."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Tuan S. K. Devamany,"Dari sudut itu, ia perlu dipersekutuankan. Walau bagaimanapun, saya setuju
bahawa ada banyak agensi yang terlibat dalam penggubalan SPAD ini dan dalam
proses itu, kerajaan tempatan merupakan satu elemen yang penting di mana kita ada
Local Government Act yang juga turut terlibat di dalam peruntukan-peruntukan yang
sedia ada.
Baru-baru ini, Majlis Ekonomi Negara merasakan bahawa perlu ditambah dua
skop lagi untuk dimasukkan dalam SPAD. Sebab itu tahun depan baru kita akan
bentangkan akta ini di Parlimen iaitu skop kenderaan barangan dan kargo. Dulunya
tidak dimasukkan. Maka, Majlis Ekonomi Negara menasihatkan supaya kedua-dua
skop ini dimasukkan dan kajian sedang dilakukan untuk memasukkan kedua-duanya
dalam rang undang-undang yang digubal.
Untuk makluman Yang Berhormat, 13 agensi terlibat termasuk kerajaan
tempatan. Maka, kerajaan perlu melibatkan semua iaitu persekutuan, negeri dan
kerajaan tempatan dan pengangkutan awam melibatkan juga negeri-negeri
pembangkang. So, jangan risau Yang Berhormat. Terimalah kerana pada akhirnya
yang penting perkhidmatan kepada rakyat. Itu yang akan diangkasakan. Maka jangan
risaulah. Kita sama-sama akan menjayakan ini dan menjadikan Malaysia sebuah
negara yang amat bangga. Contohnya ialah pengangkutan udara. Kita ada jenama
seperti AirAsia yang begitu popular sekali. Kita akan jadikan pengangkutan awam
canggih. Terima kasih Tuan Yang di-Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Tuan Haji Hasbi Haji Habibollah [Limbang],"Terima kasih. Saya ingin
bertanya kepada Yang Berhormat Timbalan Menteri apakah rasionalnya SPAD hanya
untuk Semenanjung sahaja. Kenapa tidak Sabah dan Sarawak sekali gus? [Dewan
riuh] Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Tuan S. K. Devamany,"Yang Berhormat, saya ucapkan terima kasih atas
soalan itu. Jangan risaulah Sabah dan Sarawak adalah sebahagian nadi Malaysia.
[Dewan riuh] Tidak akan Sabah dan Sarawak akan ditinggalkan, Tuan Yang di-Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Datuk Bung Moktar bin Radin [Kinabatangan],"Adakah ini 1Malaysia
ataupun Malaysia?"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Datuk Dr. Marcus Makin Mojigoh [Putatan],[Menyampuk] [Dewan riuh]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Tuan S.K. Devamany,"Saya terima, Yang Berhormat Kinabatangan. Tuan
Yang di-Pertua, saya ingin mengatakan di sini bahawa perundangan yang sedia ada di
Semenanjung berbeza dengan Sabah dan Sarawak. [Dewan riuh] Oleh kerana itu kita
buat fasa 1 di Semenanjung dan selepas itu fasa 2 akan merangkumkan Sabah dan
Sarawak."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Datuk Dr. Marcus Makin Mojigoh [Putatan],Ini tidak adil.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Tuan S. K. Devamany,"Ini demi untuk menyenangkan proses penggubalan
undang-undang tetapi..."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Datuk Dr. Marcus Makin Mojigoh [Putatan],Tidak adil!
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Datuk Bung Moktar bin Radin [Kinabatangan],"Ini negeri tinggal terus!
Sudahlah mundur, tambah mundur."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Tuan S. K. Devamany,...saya ingin memberi jaminan...
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Timbalan Yang di-Pertua [Datuk Dr. Haji Wan Junaidi Tuanku Jaafar],Yang Berhormat.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Tuan S. K. Devamany,Saya belum habis lagi Tuan Yang di-Pertua.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Tuan Haji Hasbi Haji Habibollah [Limbang],[Menyampuk]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Tuan S. K. Devamany,"Tuan Yang di-Pertua, sabar, sabar dulu."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Seorang Ahli,Bila fasa ke 2 akan dimulakan?
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,1020,Tuan S. K. Devamany,"Saya akan jawab, saya akan jawab."
