record_id,author_id,author_name,party,area_id,area_name,area_state,exec_posts,service_posts,start_date,end_date
1304,2934,MOHD HAYATI BIN OTHMAN,PAS,683.0,P.011 Pendang,Kedah,nan,nan,08/03/2008,03/04/2013
1305,2958,SALAHUDDIN BIN HAJI AYUB,PAS,696.0,P.024 Kubang Kerian,Kelantan,nan,nan,08/03/2008,03/04/2013
1306,2958,SALAHUDDIN BIN HAJI AYUB,PH - AMANAH,1010.0,P.161 Pulai,Johor,nan,nan,09/05/2018,10/10/2022
1307,2958,SALAHUDDIN BIN HAJI AYUB,PH,1010.0,P.161 Pulai,Johor,nan,nan,19/11/2022,23/07/2023
1308,2986,AHMAD SHABERY BIN CHEEK,BN - UMNO,712.0,P.040 Kemaman,Terengganu,Menteri Belia Dan Sukan,nan,08/03/2008,03/04/2013
1309,2986,AHMAD SHABERY BIN CHEEK,BN - UMNO,712.0,P.040 Kemaman,Terengganu,Menteri Pertanian dan Industri Asas Tani,nan,05/05/2013,07/04/2018
1310,2990,MUJAHID BIN YUSOF RAWA,PAS,906.0,P.057 Parit Buntar,Perak,nan,nan,08/03/2008,03/04/2013
1311,2990,MUJAHID BIN YUSOF RAWA,PAS,906.0,P.057 Parit Buntar,Perak,nan,nan,05/05/2013,16/09/2015
1312,2990,MUJAHID BIN YUSOF RAWA,AMANAH,906.0,P.057 Parit Buntar,Perak,nan,nan,16/09/2015,07/04/2018
1313,2990,MUJAHID BIN YUSOF RAWA,PH - AMANAH,906.0,P.057 Parit Buntar,Perak,nan,nan,09/05/2018,10/10/2022
1314,3012,TAN LIAN HOE,BN - GERAKAN,903.0,P.054 Gerik,Perak,"Timbalan Menteri Perdagangan Dalam Negeri, Koperasi Dan Kepenggunaan",nan,08/03/2008,03/04/2013
1315,3019,MICHAEL JEYAKUMAR DEVARAJ,PKR - PSM,911.0,P.062 Sungai Siput,Perak,nan,nan,08/03/2008,03/04/2013
1316,3019,MICHAEL JEYAKUMAR DEVARAJ,PSM,911.0,P.062 Sungai Siput,Perak,nan,nan,05/05/2013,07/04/2018
1317,3061,ISMAIL SABRI BIN YAAKOB,BN - UMNO,939.0,P.090 Bera,Pahang,"Menteri Perdagangan Dalam Negeri, Koperasi Dan Kepenggunaan",nan,08/03/2008,03/04/2013
1318,3061,ISMAIL SABRI BIN YAAKOB,BN - UMNO,939.0,P.090 Bera,Pahang,Menteri Kemajuan Luar Bandar dan Wilayah,nan,05/05/2013,07/04/2018
1319,3061,ISMAIL SABRI BIN YAAKOB,BN - UMNO,939.0,P.090 Bera,Pahang,YAB PERDANA MENTERI,nan,09/05/2018,10/10/2022
1320,3061,ISMAIL SABRI BIN YAAKOB,BN,939.0,P.090 Bera,Pahang,nan,nan,19/11/2022,
1321,3095,KHALID BIN ABD. SAMAD,PAS,957.0,P.108 Shah Alam,Selangor,nan,nan,08/03/2008,03/04/2013
1322,3095,KHALID BIN ABD. SAMAD,PAS ,957.0,P.108 Shah Alam,Selangor,nan,nan,05/05/2013,16/09/2015
1323,3095,KHALID BIN ABD. SAMAD,AMANAH,957.0,P.108 Shah Alam,Selangor,nan,nan,16/09/2015,07/04/2018
1324,3095,KHALID BIN ABD. SAMAD,PH - AMANAH,957.0,P.108 Shah Alam,Selangor,nan,nan,09/05/2018,10/10/2022
1325,3142,SHAMSUL ISKANDAR @ YUSRE BIN HAJI MOHD AKIN,PKR,986.0,P.137 Bukit Katil,Melaka,nan,nan,05/05/2013,07/04/2018
1326,3142,SHAMSUL ISKANDAR @ YUSRE BIN HAJI MOHD AKIN,PH - PKR,1095.0,P.137 Hang Tuah Jaya,Melaka,nan,nan,09/05/2018,10/10/2022
1327,3148,PANG HOK LIONG,PH - DAP,991.0,P.142 Labis,Johor,nan,nan,09/05/2018,10/10/2022
1328,3148,PANG HOK LIONG,PH,991.0,P.142 Labis,Johor,nan,nan,19/11/2022,
1329,3153,HAMIM BIN SAMURI,BN - UMNO,993.0,P.144 Ledang,Johor,nan,nan,08/03/2008,03/04/2013
1330,3153,HAMIM BIN SAMURI,BN - UMNO,993.0,P.144 Ledang,Johor,Timbalan Menteri Sumber Asli dan Alam Sekitar,nan,05/05/2013,07/04/2018
1331,3186,TAN AH ENG,BN - MCA,1011.0,P.162 Gelang Patah,Johor,nan,nan,08/03/2008,03/04/2013
1332,3203,HIEW KING CHEU,DAP,1021.0,P.172 Kota Kinabalu,Sabah,nan,nan,08/03/2008,03/04/2013
1333,3204,LIEW CHIN JIN,PH - PKR,1039.0,P.190 Tawau,Sabah,nan,nan,09/05/2018,10/10/2022
1334,3226,JUSLIE BIN AJIROL,BN - UMNO,1033.0,P.184 Libaran,Sabah,nan,nan,08/03/2008,03/04/2013
1335,3226,JUSLIE BIN AJIROL,BN - UMNO,1033.0,P.184 Libaran,Sabah,nan,nan,05/05/2013,07/04/2018
1336,3228,EDMUND CHONG KET WAH,BN - PBS,1034.0,P.185 Batu Sapi,Sabah,nan,nan,08/03/2008,09/10/2010
1337,3238,ABDUL GHAPUR BIN SALLEH,BN - UMNO,1040.0,P.191 Kalabakan,Sabah,nan,nan,08/03/2008,03/04/2013
1338,3238,ABDUL GHAPUR BIN SALLEH,BN - UMNO,1040.0,P.191 Kalabakan,Sabah,nan,nan,05/05/2013,07/04/2018
1339,3242,FADILLAH BIN HAJI YUSOF,BN - PBB,1043.0,P.194 Petra Jaya,Sarawak,"Timbalan Menteri Sains, Teknologi Dan Inovasi",nan,08/03/2008,03/04/2013
1340,3242,FADILLAH BIN HAJI YUSOF,BN - PBB,1043.0,P.194 Petra Jaya,Sarawak,Menteri Kerja Raya,nan,05/05/2013,07/04/2018
1341,3242,FADILLAH BIN HAJI YUSOF,GPS - PBB,1043.0,P.194 Petra Jaya,Sarawak,Menteri Kanan Kerja Raya,nan,09/05/2018,10/10/2022
1342,3242,FADILLAH BIN HAJI YUSOF,GPS,1043.0,P.194 Petra Jaya,Sarawak,Timbalan Perdana Menteri dan Menteri Peralihan Tenaga dan Transformasi Air,Timbalan Ketua Majlis,19/11/2022,
1343,3254,DOUGLAS UGGAH EMBAS,BN - PBB,1053.0,P.204 Betong,Sarawak,Menteri Sumber Asli Dan Alam Sekitar,nan,08/03/2008,03/04/2013
1344,3254,DOUGLAS UGGAH EMBAS,BN - PBB,1053.0,P.204 Betong,Sarawak,nan,nan,05/05/2013,07/04/2018
1345,3265,AARON AGO ANAK DAGANG,BN - PRS,1074.0,P.210 Kanowit,Sarawak,nan,nan,08/03/2008,03/04/2013
1346,3265,AARON AGO ANAK DAGANG,BN - PRS,1074.0,P.210 Kanowit,Sarawak,nan,nan,05/05/2013,07/04/2018
1347,3265,AARON AGO ANAK DAGANG,GPS - PRS,1074.0,P.210 Kanowit,Sarawak,Timbalan Menteri Kesihatan II,nan,09/05/2018,10/10/2022
1348,3265,AARON AGO ANAK DAGANG,GPS,1074.0,P.210 Kanowit,Sarawak,Menteri Perpaduan Negara,nan,19/11/2022,
1349,3270,JOSEPH ENTULU ANAK BELAUN,BN - PRS,1078.0,P.214 Selangau,Sarawak,Timbalan Menteri Kemajuan Luar Bandar Dan Wilayah,nan,08/03/2008,03/04/2013
1350,3270,JOSEPH ENTULU ANAK BELAUN,BN - PRS,1078.0,P.214 Selangau,Sarawak,Menteri Di Jabatan Perdana Menteri,nan,05/05/2013,07/04/2018
1351,3285,ISMAIL BIN KASIM,BN - UMNO,675.0,P.003 Arau,Perlis,nan,nan,08/03/2008,03/04/2013
1352,3286,ABU BAKAR BIN TAIB,BN - UMNO,676.0,P.004 Langkawi,Kedah,nan,nan,08/03/2008,03/04/2013
1353,3288,MUKHRIZ TUN DR. MAHATHIR,BN - UMNO,677.0,P.005 Jerlun,Kedah,Timbalan Menteri Perdagangan Antarabangsa Dan Industri,nan,08/03/2008,03/04/2013
1354,3288,MUKHRIZ TUN DR. MAHATHIR,BERSATU,677.0,P.005 Jerlun,Kedah,nan,nan,09/05/2018,28/05/2020
1355,3288,MUKHRIZ TUN DR. MAHATHIR,BEBAS,677.0,P.005 Jerlun,Kedah,nan,nan,28/05/2020,12/08/2020
1356,3288,MUKHRIZ TUN DR. MAHATHIR,PEJUANG,677.0,P.005 Jerlun,Kedah,nan,nan,12/08/2020,10/10/2022
1357,3290,MOHD JOHARI BIN BAHARUM,BN - UMNO,678.0,P.006 Kubang Pasu,Kedah,Timbalan Menteri Pertanian Dan Industri Asas Tani,nan,08/03/2008,03/04/2013
1358,3290,MOHD JOHARI BIN BAHARUM,BN - UMNO,678.0,P.006 Kubang Pasu,Kedah,Timbalan Menteri Pertahanan,nan,05/05/2013,07/04/2018
1359,3292,MOHD NASIR BIN ZAKARIA,PAS,865.0,P.007 Padang Terap,Kedah,nan,nan,08/03/2008,03/04/2013
1360,3294,GOOI HSIAO-LEUNG,PKR,681.0,P.009 Alor Setar,Kedah,nan,nan,05/05/2013,07/04/2018
1361,3295,AHMAD BIN KASIM,PKR,682.0,P.010 Kuala Kedah,Kedah,nan,nan,08/03/2008,03/04/2013
1362,3298,MOHD FIRDAUS BIN JAAFAR,PAS,893.0,P.012 Jerai,Kedah,nan,nan,08/03/2008,03/04/2013
1363,3300,CHE UDA BIN CHE NIK,PAS,685.0,P.013 Sik,Kedah,nan,nan,08/03/2008,03/04/2013
1364,3302,RASHID BIN DIN,PKR,686.0,P.014 Merbok,Kedah,nan,nan,08/03/2008,03/04/2013
1365,3304,JOHARI BIN ABDUL,PKR,687.0,P.015 Sungai Petani,Kedah,nan,nan,08/03/2008,03/04/2013
1366,3304,JOHARI BIN ABDUL,PKR,687.0,P.015 Sungai Petani,Kedah,nan,nan,05/05/2013,07/04/2018
1367,3304,JOHARI BIN ABDUL,PH - PKR,687.0,P.015 Sungai Petani,Kedah,nan,nan,09/05/2018,10/10/2022
1368,3304,JOHARI BIN ABDUL,nan,nan,,,nan,Yang di-Pertua Dewan Rakyat,19/11/2022,
1369,3305,ABDUL AZEEZ BIN ABDUL RAHIM,BN - UMNO,688.0,P.016 Baling,Kedah,nan,nan,05/05/2013,07/04/2018
1370,3305,ABDUL AZEEZ BIN ABDUL RAHIM,BN - UMNO,688.0,P.016 Baling,Kedah,nan,nan,09/05/2018,10/10/2022
1371,3306,TAIB AZAMUDDEN BIN MD TAIB,PAS,688.0,P.016 Baling,Kedah,nan,nan,08/03/2008,03/04/2013
1372,3308,GOBALAKRISHNAN A/L NAGAPAN,PKR,689.0,P.017 Padang Serai,Kedah,nan,nan,08/03/2008,29/01/2011
1373,3308,GOBALAKRISHNAN A/L NAGAPAN,BEBAS,689.0,P.017 Padang Serai,Kedah,nan,nan,29/01/2011,03/04/2013
1374,3309,ZULKIFLI BIN NOORDIN,PKR,690.0,P.018 Kulim-Bandar Baharu,Kedah,nan,nan,08/03/2008,06/03/2010
1375,3309,ZULKIFLI BIN NOORDIN,BEBAS,690.0,P.018 Kulim-Bandar Baharu,Kedah,nan,nan,06/03/2010,03/04/2013
1376,3310,ABD AZIZ BIN SHEIKH FADZIR,BN - UMNO,690.0,P.018 Kulim-Bandar Baharu,Kedah,nan,nan,05/05/2013,07/04/2018
1377,3311,KAMARUDIN BIN JAFFAR,PAS,691.0,P.019 Tumpat,Kelantan,nan,nan,08/03/2008,03/04/2013
1378,3311,KAMARUDIN BIN JAFFAR,PAS,691.0,P.019 Tumpat,Kelantan,nan,nan,05/05/2013,11/09/2015
1379,3311,KAMARUDIN BIN JAFFAR,PKR,691.0,P.019 Tumpat,Kelantan,nan,nan,11/09/2015,07/04/2018
1380,3311,KAMARUDIN BIN JAFFAR,PH - PKR,973.0,P.124 Bandar Tun Razak,W.P. Kuala Lumpur,Timbalan Menteri Luar Negeri,nan,09/05/2018,24/02/2020
1381,3311,KAMARUDIN BIN JAFFAR,BEBAS,973.0,P.124 Bandar Tun Razak,W.P. Kuala Lumpur,Timbalan Menteri Luar Negeri,nan,24/02/2020,22/08/2020
1382,3311,KAMARUDIN BIN JAFFAR,BERSATU,973.0,P.124 Bandar Tun Razak,W.P. Kuala Lumpur,Timbalan Menteri Luar Negeri,nan,22/08/2020,10/10/2022
1383,3313,AB. HALIM BIN AB. RAHMAN,PAS,866.0,P.020 Pengkalan Chepa,Kelantan,nan,nan,08/03/2008,03/04/2013
1384,3315,WAN ABD. RAHIM BIN WAN ABDULLAH,PAS,693.0,P.021 Kota Bharu,Kelantan,nan,nan,08/03/2008,03/04/2013
1385,3318,SITI ZAILAH BINTI MOHD YUSOFF,PAS,695.0,P.023 Rantau Panjang,Kelantan,nan,nan,08/03/2008,03/04/2013
1386,3318,SITI ZAILAH BINTI MOHD YUSOFF,PAS,695.0,P.023 Rantau Panjang,Kelantan,nan,nan,05/05/2013,07/04/2018
1387,3318,SITI ZAILAH BINTI MOHD YUSOFF,PAS,695.0,P.023 Rantau Panjang,Kelantan,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",nan,09/05/2018,10/10/2022
1388,3318,SITI ZAILAH BINTI MOHD YUSOFF,PN,695.0,P.023 Rantau Panjang,Kelantan,nan,nan,19/11/2022,
1389,3322,NASHARUDIN BIN MAT ISA,PAS,697.0,P.025 Bachok,Kelantan,nan,nan,08/03/2008,03/04/2013
1390,3324,ANNUAR BIN HAJI MUSA,BN - UMNO,894.0,P.026 Ketereh,Kelantan,nan,nan,05/05/2013,07/04/2018
1391,3324,ANNUAR BIN HAJI MUSA,BN - UMNO,894.0,P.026 Ketereh,Kelantan,Menteri Komunikasi dan Multimedia,nan,09/05/2018,10/10/2022
1392,3325,AB AZIZ BIN AB KADIR,PKR,894.0,P.026 Ketereh,Kelantan,nan,nan,08/03/2008,03/04/2013
1393,3327,AMRAN BIN AB GHANI,PKR,699.0,P.027 Tanah Merah,Kelantan,nan,nan,08/03/2008,03/04/2013
1394,3330,MUHAMMAD BIN HUSAIN,PAS,700.0,P.028 Pasir Puteh,Kelantan,nan,nan,08/03/2008,03/04/2013
1395,3333,MOHD HATTA BIN MD RAMLI,PAS,703.0,P.031 Kuala Krai,Kelantan,nan,nan,08/03/2008,03/04/2013
1396,3333,MOHD HATTA BIN MD RAMLI,PAS,703.0,P.031 Kuala Krai,Kelantan,nan,nan,05/05/2013,16/09/2015
1397,3333,MOHD HATTA BIN MD RAMLI,AMANAH,703.0,P.031 Kuala Krai,Kelantan,nan,nan,16/09/2015,07/04/2018
1398,3333,MOHD HATTA BIN MD RAMLI,PH - AMANAH,923.0,P.074 Lumut,Perak,nan,nan,09/05/2018,10/10/2022
1399,3333,MOHD HATTA BIN MD RAMLI,PH - AMANAH,nan,,,nan,Ahli Dewan Negara,20/03/2023,19/03/2026
1400,3336,ABDULLAH BIN MD ZIN,BN - UMNO,705.0,P.033 Besut,Terengganu,nan,nan,08/03/2008,03/04/2013
1401,3338,MOHD JIDIN BIN SHAFEE,BN - UMNO,706.0,P.034 Setiu,Terengganu,nan,nan,08/03/2008,03/04/2013
1402,3340,MOHD NASIR BIN IBRAHIM FIKRI,BN - UMNO,707.0,P.035 Kuala Nerus,Terengganu,nan,nan,08/03/2008,03/04/2013
1403,3342,RAZALI BIN ISMAIL,BN - UMNO,708.0,P.036 Kuala Terengganu,Terengganu,nan,nan,08/03/2008,28/11/2008
1404,3345,MOHD NOR BIN OTHMAN,BN - UMNO,710.0,P.038 Hulu Terengganu,Terengganu,nan,nan,08/03/2008,03/04/2013
1405,3346,MATULIDI BIN JUSOH,BN - UMNO,711.0,P.039 Dungun,Terengganu,nan,nan,08/03/2008,03/04/2013
1406,3350,NOR MOHAMED YAKCOP,BN - UMNO,714.0,P.042 Tasek Gelugor,Pulau Pinang,Menteri di Jabatan Perdana Menteri,nan,08/03/2008,03/04/2013
1407,3354,RAMASAMY A/L PALANISAMY,DAP,895.0,P.046 Batu Kawan,Pulau Pinang,nan,nan,08/03/2008,03/04/2013
1408,3355,TAN TEE BENG,PKR,896.0,P.047 Nibong Tebal,Pulau Pinang,nan,nan,08/03/2008,01/03/2010
1409,3355,TAN TEE BENG,BEBAS,896.0,P.047 Nibong Tebal,Pulau Pinang,nan,nan,01/03/2010,24/02/2011
1410,3355,TAN TEE BENG,KITA,896.0,P.047 Nibong Tebal,Pulau Pinang,nan,nan,24/02/2011,07/02/2012
1411,3355,TAN TEE BENG,BEBAS,896.0,P.047 Nibong Tebal,Pulau Pinang,nan,nan,07/02/2012,03/04/2013
1412,3357,LIEW CHIN TONG,DAP,897.0,P.048 Bukit Bendera,Pulau Pinang,nan,nan,08/03/2008,03/04/2013
1413,3357,LIEW CHIN TONG,DAP,1001.0,P.152 Kluang,Johor,nan,nan,05/05/2013,07/04/2018
1414,3357,LIEW CHIN TONG,PH,1096.0,P.162 Iskandar Puteri,Johor,"Timbalan Menteri Pelaburan, Perdagangan dan Industri",nan,19/11/2022,
1415,3361,JEFF OOI CHUAN AUN,DAP,899.0,P.050 Jelutong,Pulau Pinang,nan,nan,08/03/2008,03/04/2013
1416,3361,JEFF OOI CHUAN AUN,DAP,899.0,P.050 Jelutong,Pulau Pinang,nan,nan,05/05/2013,07/04/2018
1417,3364,ZAHRAIN MOHAMED HASHIM,PKR,901.0,P.052 Bayan Baru,Pulau Pinang,nan,nan,08/03/2008,12/02/2010
1418,3364,ZAHRAIN MOHAMED HASHIM,BEBAS,901.0,P.052 Bayan Baru,Pulau Pinang,nan,nan,12/02/2010,03/04/2013
1419,3366,MOHD YUSMADI BIN MOHD YUSOFF,PKR,902.0,P.053 Balik Pulau,Pulau Pinang,nan,nan,08/03/2008,03/04/2013
1420,3369,SHAMSUL ANUAR BIN HAJI NASARAH,BN - UMNO,904.0,P.055 Lenggong,Perak,nan,nan,08/03/2008,03/04/2013
1421,3369,SHAMSUL ANUAR BIN HAJI NASARAH,BN - UMNO,904.0,P.055 Lenggong,Perak,nan,nan,05/05/2013,07/04/2018
1422,3369,SHAMSUL ANUAR BIN HAJI NASARAH,BN - UMNO,904.0,P.055 Lenggong,Perak,nan,nan,09/05/2018,10/10/2022
1423,3369,SHAMSUL ANUAR BIN HAJI NASARAH,BN,904.0,P.055 Lenggong,Perak,Timbalan Menteri Dalam Negeri,nan,19/11/2022,
1424,3371,HAMZAH BIN ZAINUDIN,BN - UMNO,905.0,P.056 Larut,Perak,"Timbalan Menteri Perusahaan, Perladangan Dan Komoditi",nan,08/03/2008,03/04/2013
1425,3371,HAMZAH BIN ZAINUDIN,BN - UMNO,905.0,P.056 Larut,Perak,"Menteri Perdagangan Dalam Negeri, Koperasi dan Kepenggunaan",nan,05/05/2013,07/04/2018
1426,3371,HAMZAH BIN ZAINUDIN,BN - UMNO,905.0,P.056 Larut,Perak,Menteri Dalam Negeri,nan,09/05/2018,14/12/2018
1427,3371,HAMZAH BIN ZAINUDIN,BEBAS,905.0,P.056 Larut,Perak,Menteri Dalam Negeri,nan,14/12/2018,12/02/2019
1428,3371,HAMZAH BIN ZAINUDIN,BERSATU,905.0,P.056 Larut,Perak,Menteri Dalam Negeri,nan,12/02/2019,10/10/2022
1429,3371,HAMZAH BIN ZAINUDIN,PN,905.0,P.056 Larut,Perak,nan,nan,19/11/2022,
1430,3372,MOHSIN FADZLI BIN HAJI SAMSURI,PKR,907.0,P.058 Bagan Serai,Perak,nan,nan,08/03/2008,01/03/2010
1431,3372,MOHSIN FADZLI BIN HAJI SAMSURI,BEBAS,907.0,P.058 Bagan Serai,Perak,nan,nan,01/03/2010,03/04/2013
1432,3376,NGA KOR MING,DAP,909.0,P.060 Taiping,Perak,nan,nan,08/03/2008,03/04/2013
1433,3376,NGA KOR MING,DAP,909.0,P.060 Taiping,Perak,nan,nan,05/05/2013,07/04/2018
1434,3376,NGA KOR MING,PH - DAP,1088.0,P.076 Teluk Intan,Perak,nan,nan,09/05/2018,10/10/2022
1435,3376,NGA KOR MING,PH,1088.0,P.076 Teluk Intan,Perak,Menteri Perumahan Dan Kerajaan Tempatan,nan,19/11/2022,
1436,3380,AHMAD HUSNI BIN MOHAMAD HANADZLAH,BN - UMNO,912.0,P.063 Tambun,Perak,Menteri Kewangan II,nan,08/03/2008,03/04/2013
1437,3380,AHMAD HUSNI BIN MOHAMAD HANADZLAH,BN - UMNO,912.0,P.063 Tambun,Perak,nan,nan,05/05/2013,07/04/2018
1438,3383,M. KULASEGARAN A/L V. MURUGESON,DAP,914.0,P.065 Ipoh Barat,Perak,nan,nan,08/03/2008,03/04/2013
1439,3383,M. KULASEGARAN A/L V. MURUGESON,DAP,914.0,P.065 Ipoh Barat,Perak,nan,nan,05/05/2013,07/04/2018
1440,3383,M. KULASEGARAN A/L V. MURUGESON,PH - DAP,914.0,P.065 Ipoh Barat,Perak,nan,nan,09/05/2018,10/10/2022
1441,3383,M. KULASEGARAN A/L V. MURUGESON,PH,914.0,P.065 Ipoh Barat,Perak,Timbalan Menteri di Jabatan Perdana Menteri (Undang-undang dan Reformasi Institusi),nan,19/11/2022,
1442,3388,MOHD NIZAR BIN HAJI ZAKARIA,BN - UMNO,918.0,P.069 Parit,Perak,nan,nan,08/03/2008,03/04/2013
1443,3388,MOHD NIZAR BIN HAJI ZAKARIA,BN - UMNO,918.0,P.069 Parit,Perak,nan,nan,09/05/2018,10/10/2022
1444,3390,LEE CHEE LEONG,BN - MCA,919.0,P.070 Kampar,Perak,Timbalan Menteri Dalam Negeri,nan,08/03/2008,03/04/2013
1445,3391,LEE BOON CHYE,PKR,920.0,P.071 Gopeng,Perak,nan,nan,08/03/2008,03/04/2013
1446,3391,LEE BOON CHYE,PKR,920.0,P.071 Gopeng,Perak,nan,nan,05/05/2013,07/04/2018
1447,3391,LEE BOON CHYE,PH - PKR,920.0,P.071 Gopeng,Perak,nan,nan,09/05/2018,10/10/2022
1448,3393,SARAVANAN A/L MURUGAN,BN - MIC,921.0,P.072 Tapah,Perak,Timbalan Menteri Wilayah Persekutuan Dan Kesejahteraan Bandar,nan,08/03/2008,03/04/2013
1449,3393,SARAVANAN A/L MURUGAN,BN - MIC,921.0,P.072 Tapah,Perak,Timbalan Menteri Belia Dan Sukan,nan,05/05/2013,07/04/2018
1450,3393,SARAVANAN A/L MURUGAN,BN - MIC,921.0,P.072 Tapah,Perak,Menteri Sumber Manusia,nan,09/05/2018,10/10/2022
1451,3393,SARAVANAN A/L MURUGAN,BN,921.0,P.072 Tapah,Perak,nan,nan,19/11/2022,
1452,3395,TAJUDDIN BIN ABDUL RAHMAN,BN - UMNO,922.0,P.073 Pasir Salak,Perak,nan,nan,08/03/2008,03/04/2013
1453,3395,TAJUDDIN BIN ABDUL RAHMAN,BN - UMNO,922.0,P.073 Pasir Salak,Perak,Timbalan Menteri Pertanian dan Industri Asas Tani,nan,05/05/2013,07/04/2018
1454,3395,TAJUDDIN BIN ABDUL RAHMAN,BN - UMNO,922.0,P.073 Pasir Salak,Perak,nan,nan,09/05/2018,10/10/2022
1455,3398,MANOGARAN A/L MARIMUTHU,DAP,1088.0,P.076 Teluk Intan,Perak,nan,nan,08/03/2008,03/04/2013
1456,3399,ONG KA CHUAN,BN - MCA,926.0,P.077 Tanjong Malim,Perak,nan,nan,08/03/2008,03/04/2013
1457,3399,ONG KA CHUAN,BN - MCA,926.0,P.077 Tanjong Malim,Perak,Menteri Perdagangan Antarabangsa dan Industri II,nan,05/05/2013,07/04/2018
1458,3402,DEVAMANY A/L S.KRISHNASAMY,BN - MIC,927.0,P.078 Cameron Highlands,Pahang,Timbalan Menteri di Jabatan Perdana Menteri,nan,08/03/2008,03/04/2013
1459,3403,MOHAMAD SHAHRUM BIN OSMAN,BN - UMNO,928.0,P.079 Lipis,Pahang,nan,nan,08/03/2008,03/04/2013
1460,3406,NG YEN YEN,BN - MCA,929.0,P.080 Raub,Pahang,Menteri Pelancongan,nan,08/03/2008,03/04/2013
1461,3409,AZAN BIN ISMAIL,PKR,931.0,P.082 Indera Mahkota,Pahang,nan,nan,08/03/2008,03/04/2013
1462,3411,ABDUL MANAN BIN ISMAIL,BN - UMNO,933.0,P.084 Paya Besar,Pahang,nan,nan,08/03/2008,03/04/2013
1463,3411,ABDUL MANAN BIN ISMAIL,BN - UMNO,933.0,P.084 Paya Besar,Pahang,nan,nan,05/05/2013,12/02/2018
1464,3413,ISMAIL BIN HAJI ABD MUTTALIB,BN - UMNO,935.0,P.086 Maran,Pahang,nan,nan,08/03/2008,03/04/2013
1465,3413,ISMAIL BIN HAJI ABD MUTTALIB,BN - UMNO,935.0,P.086 Maran,Pahang,Timbalan Menteri Sumber Manusia,nan,05/05/2013,07/04/2018
1466,3413,ISMAIL BIN HAJI ABD MUTTALIB,BN - UMNO,935.0,P.086 Maran,Pahang,Timbalan Menteri Perumahan dan Kerajaan Tempatan,nan,09/05/2018,10/10/2022
1467,3413,ISMAIL BIN HAJI ABD MUTTALIB,PN,935.0,P.086 Maran,Pahang,nan,nan,19/11/2022,
1468,3414,NASRUDIN BIN HASSAN,PAS,937.0,P.088 Temerloh,Pahang,nan,nan,05/05/2013,07/04/2018
1469,3416,SAIFUDDIN BIN ABDULLAH,BN - UMNO,937.0,P.088 Temerloh,Pahang,Timbalan Menteri Pengajian Tinggi,nan,08/03/2008,03/04/2013
1470,3416,SAIFUDDIN BIN ABDULLAH,PH - PKR,931.0,P.082 Indera Mahkota,Pahang,Menteri Luar Negeri,nan,09/05/2018,24/02/2020
1471,3416,SAIFUDDIN BIN ABDULLAH,BEBAS,931.0,P.082 Indera Mahkota,Pahang,Menteri Luar Negeri,nan,24/02/2020,22/08/2020
1472,3416,SAIFUDDIN BIN ABDULLAH,BERSATU,931.0,P.082 Indera Mahkota,Pahang,Menteri Luar Negeri,nan,22/08/2020,10/10/2022
1473,3416,SAIFUDDIN BIN ABDULLAH,PN,931.0,P.082 Indera Mahkota,Pahang,nan,nan,19/11/2022,
1474,3420,JAMALUDIN BIN DATO' MOHD JARJIS,BN - UMNO,940.0,P.091 Rompin,Pahang,nan,nan,08/03/2008,03/04/2013
1475,3420,JAMALUDIN BIN DATO' MOHD JARJIS,BN - UMNO,940.0,P.091 Rompin,Pahang,nan,nan,05/05/2013,04/04/2015
1476,3421,ABD. RAHMAN BIN BAKRI,BN - UMNO,941.0,P.092 Sabak Bernam,Selangor,nan,nan,08/03/2008,03/04/2013
1477,3422,NORIAH BINTI KASNON,BN - UMNO,942.0,P.093 Sungai Besar,Selangor,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",nan,08/03/2008,03/04/2013
1478,3422,NORIAH BINTI KASNON,BN - UMNO,942.0,P.093 Sungai Besar,Selangor,nan,nan,05/05/2016,07/04/2018
1479,3424,DZULKEFLY BIN AHMAD,PAS,945.0,P.096 Kuala Selangor,Selangor,nan,nan,08/03/2008,03/04/2013
1480,3424,DZULKEFLY BIN AHMAD,PH - AMANAH,945.0,P.096 Kuala Selangor,Selangor,nan,nan,09/05/2018,10/10/2022
1481,3424,DZULKEFLY BIN AHMAD,PH,945.0,P.096 Kuala Selangor,Selangor,Menteri Kesihatan,nan,19/11/2022,
1482,3427,WILLIAM LEONG JEE KEEN,PKR,946.0,P.097 Selayang,Selangor,nan,nan,08/03/2008,03/04/2013
1483,3427,WILLIAM LEONG JEE KEEN,PKR,946.0,P.097 Selayang,Selangor,nan,nan,05/05/2013,07/04/2018
1484,3427,WILLIAM LEONG JEE KEEN,PH - PKR,946.0,P.097 Selayang,Selangor,nan,nan,09/05/2018,10/10/2022
1485,3427,WILLIAM LEONG JEE KEEN,PH,946.0,P.097 Selayang,Selangor,nan,nan,19/11/2022,
1486,3428,MOHAMED AZMIN BIN ALI,PKR,947.0,P.098 Gombak,Selangor,nan,nan,08/03/2008,03/04/2013
1487,3428,MOHAMED AZMIN BIN ALI,PKR,947.0,P.098 Gombak,Selangor,nan,nan,05/05/2013,07/04/2018
