level_1,level_2,level_3,timestamp,author,speech
,,,10.00 pagi,ANNOTATIONS,"[Timbalan Yang di-Pertua (Tuan Nga Kor Ming)
mempengerusikan Mesyuarat]"
,,,10.00 pagi,Dato’ Sri Dr. Haji Ismail bin Haji Mohamed Said [Kuala Krau],"Tuan Yang di-
Pertua."
,,,10.00 pagi,Timbalan Yang di-Pertua [Tuan Nga Kor Ming],Ya.
,,,10.00 pagi,Dato’ Sri Dr. Haji Ismail bin Haji Mohamed Said [Kuala Krau],"Peraturan
mesyuarat Tuan Yang di-Pertua. Cukup bilang bagi sesuatu Mesyuarat. Kuorum tidak cukup
ya Tuan Yang di-Pertua, ini peraturan mesyuarat."
,,,10.00 pagi,Timbalan Yang di-Pertua [Tuan Nga Kor Ming],"Setiausaha, sila bilang.
Pembangkang ramai tidak ada."
,,,10.00 pagi,Tuan Sanisvara Nethaji Rayer a/l Rajaji [Jelutong],"Tuan Yang di-Pertua, kita
lihat di sebelah pembangkang hanya tiga orang sahaja. Mana pergi yang lain-lain?"
,,,10.00 pagi,Dato’ Sri Dr. Haji Ismail bin Haji Mohamed Said [Kuala Krau],"Sama juga
kerajaan, lagi ramai yang tidak ada."
,,,10.00 pagi,Tuan Haji Ahmad Amzad bin Mohamed @ Hashim [Kuala Terengganu],"Tidak
pandai bilang kah? Mana ada tiga orang?"
,,,10.00 pagi,Tuan Sanisvara Nethaji Rayer a/l Rajaji [Jelutong],"Pembangkang yang gaji buta.
Selalu salahkan sebelah sini sahaja pagi-pagi."
,,,10.00 pagi,Tuan Haji Ahmad Amzad bin Mohamed @ Hashim [Kuala Terengganu],"Kira
pun tidak pandai."
,,,10.00 pagi,Dato’ Sri Dr. Haji Ismail bin Haji Mohamed Said [Kuala Krau],"Ini pengalaman
kita, pembangkang dan kerajaan biasa."
,,,10.00 pagi,Timbalan Yang di-Pertua [Tuan Nga Kor Ming],"Ahli Yang Berhormat yang lain,
sila duduk apabila Setiausaha menghitung. Cukup ya. Ahli Yang Berhormat, ada cukup
kuorum, setelah dihitung oleh Setiausaha Dewan. Puas hati Yang Berhormat Kuala Krau?"
,,,10.00 pagi,Tuan Sanisvara Nethaji Rayer a/l Rajaji [Jelutong],"Tuan Yang di-Pertua, saya
minta diberi amaran..."
,,,10.00 pagi,Dato’ Sri Dr. Haji Ismail bin Haji Mohamed Said [Kuala Krau],"Semasa saya
mengusulkan peraturan mesyuarat, memang tidak cukup. Itu saya pastikan. Terima kasih."
,,,10.00 pagi,Timbalan Yang di-Pertua [Tuan Nga Kor Ming],"Memang ada cukup kuorum,
jangan kita bangkitkan perkara yang tidak memberi manfaat."
,,,10.00 pagi,Tuan Sanisvara Nethaji Rayer a/l Rajaji [Jelutong],"Saya minta diberi amaran
kepada Yang Berhormat Kuala Krau, sengaja ingin mengucar-ngacirkan Dewan pagi-pagi ini."
,,,10.00 pagi,Timbalan Yang di-Pertua [Tuan Nga Kor Ming],Yang Berhormat Jelutong pun...
,,,10.00 pagi,Dato’ Sri Ismail Sabri bin Yaakob [Bera],Ini di bawah peraturan mesyuarat.
,,,10.00 pagi,Tuan Sanisvara Nethaji Rayer a/l Rajaji [Jelutong],"Saja hendak kacau, perangai
UMNO."
,,,10.00 pagi,Timbalan Yang di-Pertua [Tuan Nga Kor Ming],Terima kasih kepada semua.
,,,10.00 pagi,JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN Timbalan Yang di-Pertua [Tuan Nga Kor Ming],"Ya, pada pagi yang sebenarnya penuh
berkat ini, marilah kita mulakan majlis Mesyuarat dengan dua rangkap pantun patriotik yang
dipetik daripada mimbar kata,
Hari cerah menjemur kekabu;
Hinggap burung di pohon nangka;
Sayangi Malaysia tanah air ku;
Setia kasih berbahagi tiada.
Kalau gugur embun di padang;
Daun berbalut tidak berserak;
Malaysia tersayang gilang-gemilang;
Tiada bandingan tempat berpuak.
Ahli Yang Berhormat, sekarang saya jemput Yang Berhormat Cheras."
,1.,,10.00 pagi,Tuan Tan Kok Wai [Cheras],"minta  Menteri Pembangunan Usahawan menyatakan,
tindakan kerajaan untuk merancakkan perkembangan ekonomi dan membantu pengusaha
perniagaan kecil-kecilan dalam waktu yang mencabar ini."
,1.,,10.00 pagi,Timbalan Menteri Pembangunan Usahawan [Datuk Wira Dr. Mohd. Hatta bin Md. Ramli],"Terima kasih, assalamualaikum warahmatullahi wabarakatuh dan salam
sejahtera. Tuan Yang di-Pertua, terima kasih Yang Berhormat Cheras atas soalan berkaitan
dengan peniagaan dan usahawan kecil-kecilan.
Kementerian Pembangunan Usahawan memang peranannya ialah untuk
merancakkan aktiviti perniagaan di kalangan peniaga-peniaga kecil, sederhana dan juga
yang mikro. Melalui Dasar Keusahawanan Nasional yang telah dirangka, kita mengadakan
pelbagai strategi dan inisiatif. Namun, kerancakan ekonomi negara bukan hanya bergantung
kepada situasi dalaman negara tetapi juga perkara di luar negara yang kita tidak boleh
pengaruhi.
Walau macam mana pun, kalau melihat kepada apa yang telah dibentangkan di
dalam Belanjawan 2020 memang usaha untuk merancakkan peniaga-peniaga kecil ini kita
laksanakan. Pertamanya Tuan Yang di-Pertua, kemudahan akses kepada pembiayaan.
Melalui TEKUN Nasional, kita menawarkan pelbagai skim mikro kredit daripada serendah-
rendah RM1,000 hingga RM100 ribu kepada usahawan kecil dan sederhana bagi membantu
pembiayaan usaha-usaha mereka.
Pada tahun 2019 sahaja, lebih daripada 18 ribu usahawan telah dibantu melalui
skim ini dengan pembiayaan sejumlah RM248.6 juta. Pada tahun akan datang, ia akan
dirancakkan lagi dengan penyediaan pembiayaan sebanyak RM300 juta, RM105 juta darinya
disebut di dalam bajet yang lalu yang lebihnya adalah daripada pembiayaan dalaman.
Termasuk juga dalam usaha merancakkan ini ialah penyediaan RM20 juta daripada
belanjawan untuk pembiayaan usahawan masyarakat India ataupun SPUMI di bawah
TEKUN. Ini kita jangka akan dapat membina usahawan baharu seramai 1,300 orang.
Di samping itu, TEKUN juga sedang melaksanakan program pembangunan
usahawan dalam bidang kemahiran khusus seperti ukiran kayu dan pembiayaan kepada
usahawan sebanyak 285,009 orang usahawan dan fertigasi pertanian di bawah projek PRINT
di Terengganu dengan pembiayaan kepada 20 peserta sebanyak 400 ribu dan sambutannya
cukup baik.
Selain TEKUN, Bank Rakyat juga menyediakan beberapa program pembangunan
usahawan seperti Modal Usahawan Kecil dan Micro Enterprise Fund dan sehingga kini lebih
daripada 7,024 orang usahawan telah menerima manfaat dan pembiayaan berbaki RM84
juta, masih ada lagi wang yang ada disediakan untuk usahawan-usahawan yang baharu.
Selain daripada itu, kita juga aktif dalam penyediaan latihan seperti yang dibuat oleh
SME Corp., INSKEN dan ini dapat membantu usahawan-usahawan kita meningkatkan
kepelbagaian industri mereka."
,1.,,■1010,Timbalan Menteri Pembangunan Usahawan [Datuk Wira Dr. Mohd. Hatta bin Md. Ramli],"Sedikit Tuan Yang di-Pertua, dalam bajet juga kita menyediakan melalui SME Bank,
Skim Jaminan Pembiayaan Perniagaan sebanyak RM500 juta, untuk membantu ‘Titan’
RM300 juta, usahawan kecil wanita RM200 juta. Jadi ini adalah peluang-peluang untuk kita
merancakkan usahawan-usahawan kecil dan sederhana kita."
