level_1,level_2,level_3,timestamp,author,speech
,,,1000,,[Tuan Yang di-Pertua **mempengerusikan Mesyuarat**]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Datuk Abd. Rahman Bakri [Sabak Bernam],"minta Menteri Penerangan,
Komunikasi dan Kebudayaan menyatakan, apakah langkah kerajaan bagi membantu artis
veteran yang tidak lagi aktif atau bersara, dan adakah kerajaan bercadang
memperkenalkan skim pencen untuk artis bagi menjamin hari tua mereka."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,"Timbalan Menteri Penerangan, Komunikasi dan Kebudayaan I [Dato’ Joseph Salang anak Gandum]","Selamat pagi dan salam 1Malaysia. Terima kasih Yang Berhormat
Sabak Bernam atas keprihatinan Yang Berhormat untuk menjaga kebajikan dan nasib artis
veteran yang telah bersara.
Tuan Yang di-Pertua, kementerian ini memperkenalkan Skim Belaan Artis bermula
dari tahun 2007 hingga tahun 2009. Pada tahun 2010 kementerian ini memperkenalkan
Tabung Kebajikan Penggiat Seni bagi menggantikan Skim Belaan Artis. Objektif penubuhan
tabung bukan sahaja untuk membantu penggiat seni yang veteran tetapi juga untuk
memastikan kebajikan penggiat seni khususnya yang daif dan uzur sentiasa terbela dan
diberi perhatian.
Bantuan ini tidak terhad kepada artis sahaja malahan mencakupi semua penggiat
seni dari pelbagai bidang seni seperti penggiat kraf, pelakon, pelawak, penyanyi, pelukis,
penulis, pemuzik, penggiat seni Mak Yong dan lain-lain lagi. Selain membantu meringankan
beban, bantuan ini juga adalah sebagai menghargai jasa dan sumbangan yang diberikan
oleh penggiat seni dalam membangunkan industri seni, budaya dan warisan negara.
Para penggiat seni digalakkan untuk menyertai Skim Simpanan Pesaraan
1Malaysia yang diumumkan oleh Yang Amat Berhormat Perdana Menteri dalam ucapan
Bajet 2010. Skim ini bertujuan untuk memberikan perlindungan kewangan kepada individu
yang tidak mempunyai pendapatan tetap apabila mereka mencapai usia tua. Skim
Simpanan Pesaraan 1Malaysia ini terbuka kepada individu bekerja sendiri seperti penjaja,
peniaga pasar malam, ejen hartanah, golongan freelance seperti deejay, instruktur
kesihatan dan kecergasan atau fitness instructors, penyanyi, pelakon serta pemilik
perniagaan online. Sekian, terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Datuk Abd. Rahman Bakri [Sabak Bernam],"Terima kasih Tuan Yang di-Pertua.
Terima kasih kepada Yang Berhormat Timbalan Menteri atas jawapan yang diberikan dan
sesungguhnya kita mengucapkan tahniahlah kepada kerajaan yang begitu prihatin kepada
golongan penggiat seni ini termasuklah artis, pelakon, pelawak dan sebagainya. Baru-baru
ini Skim Pencen Artis Veteran yang disediakan oleh Persatuan Karyawan Malaysia atau
Karyawan sebanyak RM500 sebulan kepada 26 orang ahli dikatakan telah diberhentikan
semenjak November 2010 lalu kerana tabung persatuan yang bergantung harap kepada
wang ihsan syarikat korporat dan individu hampir kering.
Jadi, soalan tambahan saya, sejauh manakah kerajaan membantu persatuan artis
seperti Karyawan ini bagi memastikan tabung persatuan sentiasa mencukupi seperti geran
tahunan dan sebagainya, untuk menghidupkan Skim Pencen Artis Veteran yang didapati
amat diharapkan oleh golongan artis veteran yang tidak lagi aktif dan apakah kerajaan bagi
memastikan masalah dalaman oleh pergolakan Karyawan yang menyebabkan tabung
persatuan tergugat?
Walaupun telah memberikan sumbangan semenjak enam tahun lalu kepada artis
veteran serta menyebabkan artis veteran menjadi mangsa, serta berapakah jumlah dana
yang disediakan di bawah tabung kebajikan penggiat seni dan bilangan penggiat seni yang
telah menerima bantuan. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Dato’ Joseph Salang anak Gandum,"Terima kasih Yang Berhormat Sabak
Bernam atas pertanyaan tambahan. Tuan Yang di-Pertua, kementerian ini amat
menghargai usaha yang dilakukan oleh Persatuan Karyawan yang pernah menyediakan
Skim Pencen Artis Veteran sebanyak RM500 sebulan untuk setiap artis. Namun demikian,
peruntukan kementerian bagi membantu badan bukan kerajaan atau NGO, sekolah dan
IPTS berkaitan seni budaya adalah sangat terhad."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Dato’ Joseph Salang anak Gandum,"Bagi tahun ini, Majlis Muzik Malaysia (MMM) telah menerima RM100,000 bagi
membantu kos operasi. Misalnya juga, Majlis Kebudayaan Universiti Malaysia (MAKUM)
telah diagihkan sebanyak RM350,000 untuk kegiatan mereka membudayakan seni di
negara ini. Selain dari itu, kementerian juga ada menyediakan bantuan dalam bentuk lain
seperti khidmat nasihat, latihan, surat sokongan untuk mendapatkan tajaan, penyediaan
fasiliti dan peluang membuat persembahan dalam program-program anjuran kementerian.
Berkenaan dengan masalah dalaman yang diutarakan oleh Yang Berhormat,
setiap pergolakan dalaman persatuan hendaklah diselesaikan sendiri oleh persatuan
terbabit tanpa campur tangan dari pihak luar termasuklah kementerian atau kerajaan.
Kementerian ini menaruh kepercayaan bahawa setiap persatuan artis mampu
menyelesaikan setiap masalah dalaman mereka. Selain itu, persatuan-persatuan artis
digalakkan bekerjasama di antara satu sama lain demi membangunkan industri seni tanah
air.
Berkenaan dengan tabung kebajikan penggiat seni yang ditanyakan oleh Yang
Berhormat, jumlah dana yang disediakan bagi tabung kebajikan penggiat seni adalah
sebanyak RM3 juta. Setakat ini, seramai 78 orang penggiat seni dari pelbagai bidang seni
telah menerima bantuan dan baki dalam tabung ini adalah berjumlah RM2,540,000 pada
hari ini. Sekian, terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Tuan Azan Ismail [Indera Mahkota],"Terima kasih Tuan Yang di-Pertua. Saya
juga merasa simpati ke atas nasib kebanyakan artis veteran kita kebelakangan ini. Selain
dari apa yang disebut oleh Yang Berhormat Timbalan Menteri dalam bentuk tabung, dana
yang disediakan, semuanya bersifat token, dengan izin. Saya hendak tanya adakah
cadangan kementerian untuk mewujudkan dana yang lebih terurus seperti sebagai contoh,
kita pernah ada dana yang diletakkan sebagai Kumpulan Wang Amanah Tabung Pustaka
Peringatan P. Ramlee yang setakat ini nampaknya tidak bergerak, tidak pernah digunakan
secara tuntas katanya.
Saya pun hairan sebab di dalam kebanyakan kumpulan-kumpulan wang amanah
yang menjurus kepada membantu atau menyediakan geran, menyediakan kemudahan
kepada karyawan artis-artis nampak gayanya tidak ada langsung. Malah kita punya satu
kumpulan wang amanah untuk membantu semasa serangan binatang buas pun kita
wujudkan dengan geran yang agak besar. Kenapa kerajaan tidak boleh mewujudkan satu
kumpulan wang amanah yang diuruskan lebih baik dengan cara yang lebih tersusun untuk
masa akan datang sehingga saya rasa agak ketinggalan dalam aspek mengangkat atau
memartabatkan karyawan atau yang terlibat dengan kesenian dalam negara kita. Oleh
sebab itu, masalahnya berterusan sehingga sekarang. Saya minta jawapan. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Dato’ Joseph Salang anak Gandum,"Terima kasih Yang Berhormat Indera
Mahkota. Tuan Yang di-Pertua, memang begitulah sikap dan gaya dari sebelah sana
bertanyakan soalan. Seperti mana yang telah saya katakan tadi bahawa ada satu Skim
Simpanan Persaraan 1Malaysia yang telah diumumkan oleh Yang Amat Berhormat
Perdana Menteri kita pada tahun 2009 iaitu untuk belanjawan tahun 2010. Saya mengajak
kita semua yang bergelar Yang Berhormat di Dewan yang mulia ini sama-samalah
mengajak supaya bukan hanya artis tetapi orang perseorangan atau individu yang lain yang
bekerja sendiri bersama-sama menyumbang kepada skim simpanan ini untuk menjaga
masa hadapan selepas kita bersara.
Ini adalah secara tidak langsung menggalakkan seseorang itu berdikari untuk
menjaga kepentingan beliau atau mereka pada masa yang tidak lagi berkesempatan untuk
mencari pendapatan. Sekiranya rakyat Malaysia bersama-sama menyertai skim ini, saya
percaya dalam masa yang akan datang, masa hadapan mereka akan lebih terbela. Namun
sebagai kerajaan yang prihatin, kita sentiasa menjaga kepentingan, nasib dan kebajikan
artis-artis kita dan oleh yang demikian skim ini yang dahulunya belum wujud maka kita
membahagikan wang ehsan kepada mereka-mereka yang memerlukan pertolongan kita.
Sekian, terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Datuk Haji Mohamad bin Haji Aziz [Sri Gading],Tuan Yang di-Pertua.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Tuan Yang di-Pertua,"Kalau saya benarkan Yang Berhormat Sri Gading, saya
tidak mengikut peraturan mesyuarat..."
