level_1,level_2,level_3,timestamp,author,speech
,,,1000,ANNOTATION,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Ahmad Fahmi bin Mohamed Fadzil [Lembah Pantai],"minta Menteri
Pertahanan menyatakan, apakah status tindakan kerajaan terhadap semua pihak yang
terlibat dengan pembelian 6 helikopter McDonnell Douglas yang masih tidak diterima
sehingga kini serta isu 16 projek *land swap* yang terdiri daripada 1,183 hektar tanah milik
kementerian bernilai RM4.7 bilion."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Menteri Pertahanan [Tuan Mohamad bin Sabu],"Tuan Yang di-Pertua, hala tuju
perolehan enam buah helikopter McDonnell Douglas akan dibentangkan untuk pertimbangan
kerajaan dalam masa yang terdekat. Sebarang tindakan terhadap syarikat dan mereka yang
berkaitan akan diambil sewajarnya selepas keputusan terhadap hala tuju perolehan ini dibuat.
Bagi pertanyaan *land swap* pula, pihak kerajaan telah mengemukakan laporan
siasatan bagi dua daripada 16 projek *land swap* kepada pihak Suruhanjaya Pencegahan
Rasuah pada 21 Februari 2019. Manakala laporan siasatan baki 14 projek *land swap* pula
telah dikemukakan pada 16 Mei 2019 untuk siasatan lanjut pihak SPRM. Berikutan itu,
Kementerian Pertahanan bersedia untuk bekerjasama sepenuhnya dengan pihak SPRM
dalam penyiasatan ini. Sehingga kini, Kementerian Pertahanan tidak dimaklumkan mengenai
sebarang penemuan atau hasil siasatan oleh pihak SPRM berkaitan projek tersebut.
Untuk status terkini *land swap*, pihak kementerian telah membentangkan Kertas
Kerja Jemaah Menteri pada 18 September 2019 untuk mendapatkan kelulusan berhubung
hala tuju projek di Hutan Melintang. Di samping itu, pemakluman kepada Jemaah Menteri
turut dilaksanakan pada 18 Oktober 2019 melibatkan tujuh projek yang lain bertujuan untuk
mendapatkan hala tuju projek-projek tersebut. Sekian, terima kasih."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Ahmad Fahmi bin Mohamed Fadzil [Lembah Pantai],"Terima kasih Yang
Berhormat Menteri. Terima kasih Tuan Yang di-Pertua. Kita semua maklum bahawa kedua-
dua isu ini dan saya percaya bukan sahaja kedua-dua isu ini telah berlaku sewaktu jawatan
Menteri Pertahanan dipegang oleh Yang Berhormat Sembrong. Persoalan saya, adakah
selain daripada dua isu ini, kita melihat kepada perkara-perkara lain yang mungkin telah
berlaku sewaktu Yang Berhormat Sembrong menjadi Menteri Pertahanan. Juga apakah yang
akan diusahakan oleh pihak kementerian untuk memastikan kebobrokan ataupun masalah-
masalah yang telah berlaku tidak berulang lagi? Terima kasih."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Mohamad bin Sabu,"Ya, kita cuba untuk memulihkan dan juga mendapatkan
semula, terutama yang telah dibelanjakan. Jemaah Menteri akan membuat keputusan
seminggu dua inilah apabila kertas kepada Kabinet dibawa iaitu untuk menentukan misalnya
kedudukan perolehan helikopter McDonnell Douglas yang kita telah membayar RM112 juta
atau 35 persen. Perjanjian itu selama dua tahun iaitu November 2015 hingga 24 November
2017. Oleh kerana ia belum lagi dapat dibawa helikopter itu, maka Jemaah Menteri akan
membuat keputusan pada seminggu dua ini apabila kertas ini sudah siap dibawa ke Jemaah
Menteri untuk membuat keputusan terakhir sama ada hendak menamatkan atau hendak
meneruskan.
Kalau hendak menamatkan, langkah-langkah yang diambil termasuk untuk
menuntut semula wang dan sebagainya. Kalau hendak diteruskan, mesti mereka memenuhi
segera alat-alat yang diperlukan dalam helikopter tersebut. Kita sedang membuat
perundingan terakhir.
Begitu juga *land swap*. Sekarang ini dirunding semula, di antaranya projek-projek
yang dirunding semula banyak kalau saya hendak baca di sini. Ini supaya- kenapa dirunding
semula? Ini kerana syarikat-syarikat dahulu telah berbelanja.
Oleh kerana ada perkara yang tidak kena, kita minta runding semula dan pihak
kementerian akan meletakkan harga yang sepatutnya dan bukan mengikut kehendak mereka
yang dapat projek itu. Perundingan semula ini sedang berjalan dan projek-projek itu akan
diteruskan dengan rundingan semula beberapa tempat. Ini supaya yang kita hilang lebih
kurang dalam Laporan Tan Sri Ambrin Buang, hasil daripada *land swap* ini lebih kurang
RM500 juta. Sekurang-kurangnya dapat kita selamatkan melalui rundingan semula ini. Kalau
tidak semua pun, sekurang-kurangnya kita memperoleh setaraf dengannya. Terima kasih."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Tuan Haji Awang bin Hashim [Pendang],"Terima kasih Tuan Yang di-Pertua.
Terima kasih Yang Berhormat Menteri Pertahanan. Saya hendak dapatkan penjelasan
daripada Menteri Pertahanan berkenaan dengan pembelian helikopter McDonnell Douglas
ini. Pembelian ini menggunakan sistem *barter trade* ataupun menggunakan *cash flow* negara
dalam pembayaran ke atas pembelian helikopter ini? Itu yang pertama.
Kedua, semasa perjanjian pembelian ini, dengan harga tertentu. Sekarang ini sudah
berapa tahun kita belum menerima dan adakah penilaian semasa kita itu perlu kepada
tambah nilai apabila kejatuhan nilai mata wang Malaysia? Adakah berlakunya penambahan
peruntukan untuk pembelian helikopter ini? Sekian."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Tuan Mohamad bin Sabu,"Perolehan telah diluluskan oleh Kementerian Kewangan
pada 30 Oktober 2015 secara rundingan terus dengan syarikat Halaman Optima Sdn.
Berhad. Tempoh kontrak ini adalah selama dua tahun dari 25 November sehingga 24
November. Memorandum Jemaah Menteri akan dibentangkan pada bulan ini, satu untuk
menamatkan kontrak dan kedua, kalau sekiranya ditamatkan kontrak- iaitu kena dapat
jaminan bank, menuntut RM112 juta yang telah dibayar kepada syarikat.
Sekiranya diteruskan, kementerian akan mengarahkan syarikat untuk membekalkan
helikopter dan memenuhi semua obligasi kontrak. Di sinilah barangkali kalau diteruskan
semula, barangkali pihak McDonnell Douglas dan mengikut perjanjian sebagainya, adakah
masuk dalam klausa mengikut harga pada dua tahun kemudian ini. Perkara ini berdasarkan
kepada keputusan Kabinet dan selepas itu, apa-apa keputusan pun saya akan bawa dan
menerangkan kembali ke Parlimen, *insya-Allah.*"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,2.,,1010,Tuan Wong Hon Wai [Bukit Bendera],"minta Perdana Menteri menyatakan, sama
ada sistem e-Lelong akan dilaksanakan di Mahkamah Tinggi Malaya dan sama ada kajian
impak kepada sara hidup pelelong bertauliah telah dijalankan."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,2.,,1010,Menteri di Jabatan Perdana Menteri [Datuk Liew Vui Keong],"Terima kasih, Tuan
Yang di-Pertua. Terima kasih juga kepada Yang Berhormat Bukit Bendera di atas soalan ini.
Untuk makluman Ahli-ahli Yang Berhormat dalam Dewan yang mulia ini, Mesyuarat Jemaah
Menteri pada 30 Mei 2017 telah bersetuju dengan pelaksanaan Projek Perintis Sistem E-
Lelong Bagi Kes-kes Lelongan Awam Harta Tak Alih di Mahkamah Tinggi Malaya.
Ekoran daripada itu, pelaksanaan sistem e-Lelong sebagai projek perintis ataupun
dikenali sebagai pilot project telah dilaksanakan di Mahkamah Tinggi Malaya di Kuantan
bermula pada 1 Jun 2017. Sistem e-Lelong kemudiannya telah diperluaskan ketiga buah
lokasi Mahkamah Tinggi Malaya iaitu di Temerloh, Ipoh dan juga Taiping bermula pada 1 Jun
2018.
Perancangan peluasan kedua belas lokasi Mahkamah Tinggi di Malaya ini akan
dilaksanakan pada tahun 2020. Berkenaan dengan kajian impak kepada pelelong bertauliah,
PKPMP telah pun mengadakan beberapa sesi perkongsian dan juga mesyuarat dengan para
*stakeholders* iaitu pertama, bersama dengan Jabatan Peguam Negara, Majlis Peguam
Malaysia, wakil institusi kewangan dan juga wakil pelelong berdaftar pada 28 November
2015.
Kedua, bersama dengan Majlis Peguam Malaysia, Persatuan Bank-bank Dalam
Malaysia, Persatuan Perbankan Islam Malaysia dan juga persatuan-persatuan pelelong
negeri pada 1 Mac 2016. Ketiga, bersama dengan wakil pelelong seluruh Semenanjung,
Malaysia pada 23 Jun 2016. Terakhir sekali, bersama dengan wakil Pejabat Menteri di
Jabatan Perdana Menteri, Jabatan Peguam Negara, Suruhanjaya Pencegahan Rasuah
Malaysia, Institut Integriti Malaysia, Perbadanan Produktiviti Malaysia, Majlis Peguam,
Persatuan Bank-bank Dalam Malaysia, Persatuan Perbankan Islam Malaysia, Malayan
Banking Berhad, CyberSecurity Malaysia, Pos Digicert Sdn. Berhad, dan juga persatuan-
persatuan pelelong negeri pada 16 Februari 2017.
Itu sahaja, Tuan Yang di-Pertua."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,2.,,1010,Tuan Wong Hon Wai [Bukit Bendera],"Ya, terima kasih di atas jawapan Yang
Berhormat Menteri. Persatuan Pelelong Negeri Pulau Pinang dan juga kebangsaan telah
berjumpa dengan saya dan mengeluarkan keluhan mereka melebihi seramai 1,000 pelelong
di negeri-negeri akan tergugat ekoran daripada pelancaran sistem e-Lelong dan juga
pelaksanaan e-Lelong. Nampaknya konsultasi- waktu itu tahun 2017, belum dijalankan
secara sepenuhnya.
Soalan saya, memandangkan projek perintis e-Lelong ini menghadapi beberapa
masalah-masalah selain daripada kadar kelajuan Internet, selain daripada kerja yang
sebelum ini dilakukan oleh pelelong diambil alih oleh sistem ataupun institusi yang lain.
Saya ingin tahu, bolehkah kerajaan mempertimbangkan e-Lelong ini dijalankan
secara *hybrid* iaitu melibatkan juga pelelong-pelelong bertauliah di negeri-negeri, supaya
bukan sahaja boleh mendapatkan *benefit* daripada sistem komputer, tetapi juga menjaga
periuk nasi lebih 1,000 orang pelelong dan keluarga mereka lebih 5,000 orang dalam hal ini?
Itulah soalan saya."
