level_1,level_2,level_3,timestamp,author,speech
,,,1000,ANNOTATION,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Lim Lip Eng [Kepong],"minta Menteri Dalam Negeri menyatakan, statistik
bilangan pemegang-pemegang Kad Pengenalan Pemastautin Tetap (MyPR/IC Merah), Kad
Pengenalan Pemastautin Sementara (MyKAS/IC Hijau) dan orang tanpa warganegara
(*stateless*) mengikut negeri. Apakah tindakan kerajaan untuk mengatasi masalah ini dan
sama ada golongan-golongan tersebut yang berumur 60 tahun ke atas boleh diberikan
kewarganegaraan."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Menteri di Jabatan Perdana Menteri [Datuk Liew Vui Keong],"Selamat pagi Tuan
Yang di-Pertua dan terima kasih kepada Yang Berhormat Kepong atas soalan ini. Seperti
Tuan Yang di-Pertua sedia maklum, Yang Berhormat Pagoh yang merupakan Menteri Dalam
Negeri *is on medical leave,* dengan izin, dan saya sebagai Menteri di Jabatan Perdana
Menteri telah pun dipertanggungjawabkan untuk menjawab soalan ini.
Tuan Yang di-Pertua, sehingga 30 Jun 2018, Jabatan Pendaftaran Negara (JPN)
telah merekodkan seramai 269,586 orang pemegang Kad Pengenalan Pemastautin Tetap
(MyPR) dan 33,688 orang pemegang Kad Pengenalan Pemastautin Sementara (MyKAS).
Perincian mengikut negeri adalah seperti berikut:
|      Negeri     | Jum. MyPR (orang) | Jum. MyKAS (orang) |
|      Johor      |       38,239      |       1,709        |
|      Kedah      |       5,535       |        207         |
|     Kelantan    |       5,019       |       1,878        |
|      Melaka     |       6,423       |        242         |
| Negeri Sembilan |       7,800       |        261         |
|      Pahang     |       10,565      |       1,061        |
|      Perak      |       11,065      |        487         |
|      Perlis     |       1,079       |         38         |
|   Pulau Pinang  |       10,845      |        849         |
|      Sabah      |       44,288      |       21,140       |
|     Sarawak     |       2,399       |       1,507        |
|     Selangor    |       75,440      |       2,417        |
|    Terengganu   |       2,515       |        419         |
|   Kuala Lumpur  |       44,995      |       1,137        |
|      Labuan     |       3,281       |        330         |
|    Putrajaya    |         98        |         6          |
|      Jumlah     |      269,586      |       33,688       |
|   JUMLAH TOTAL  |      303,274      |                    |"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Yang di-Pertua,Masa pun sudah tamat.
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Datuk Liew Vui Keong,Berhubung dengan- sudah habis masa ya?
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Yang di-Pertua,Masa sudah tamat Yang Berhormat Menteri.
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Datuk Liew Vui Keong,"Saya akan beri jawapan bertulis kepada Yang Berhormat
Kepong."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Lim Lip Eng [Kepong],"Terima kasih Tuan Yang di-Pertua. Memandangkan
masalah ini begitu ramai, serius dan rumit, saya hendak tanya sama ada kerajaan berhasrat
untuk menubuhkan satu jawatankuasa khas- *special task force,* dengan izin, yang terdiri
daripada Ahli-ahli Parlimen daripada semua parti untuk menangani masalah ini? Terima
kasih."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Datuk Liew Vui Keong,"Terima kasih kepada Yang Berhormat Kepong. Tuan Yang
di-Pertua, sememangnya Kerajaan Pakatan Harapan memandang serius dan berat
mengenai masalah ini. Satu jawatankuasa khas yang mengendali dokumen pengenalan diri
dan juga kewarganegaraan masyarakat kaum India telah pun ditubuhkan dan telah pun
dipengerusikan oleh Yang Berhormat Pagoh."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Datuk Liew Vui Keong,"Seperti yang telah pun saya katakan tadi Yang Berhormat Pagoh pada masa ini
dalam *medical leave,* dengan izin, maka mesyuarat tidak dapat dijalankan buat setakat ini.
Akan tetapi kita doakan bahawa Yang Berhormat Pagoh akan kembali dan akan menjalankan
mesyuarat itu dengan seberapa cepat yang boleh. Terima kasih."
